accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
-0.75,0.38,6.75,0.19,-0.05,-0.01,22.69,1
-2.6,-0.07,7.17,0.06,-0.07,-0.03,22.71,1
-1.36,0.76,7.27,0.17,-0.12,-0.23,22.69,1
-2.98,0.13,8.12,0.14,-0.43,-0.17,22.69,1
-2.17,0.1,9.37,0.08,-0.59,0.03,22.71,1
-1.48,0.61,9.19,-0.05,-0.63,-0.03,22.71,1
-0.51,0.34,10.07,0.15,-0.63,-0.12,22.71,1
-0.7,0.1,10.07,-0.0,-0.49,-0.16,22.71,1
-0.31,-0.17,11.22,0.04,-0.25,-0.12,22.71,1
0.11,-0.07,11.4,0.06,0.2,0.01,22.71,1
-0.55,0.18,9.7,0.05,0.47,0.09,22.7,1
-0.69,0.35,9.25,0.09,0.35,-0.04,22.71,1
-0.65,0.61,8.77,-0.03,0.39,0.04,22.7,1
-1.49,0.28,8.3,-0.09,0.29,0.19,22.71,1
-1.61,0.58,8.62,-0.09,0.2,0.16,22.69,1
-1.76,0.58,8.14,-0.1,0.19,-0.04,22.7,1
-1.65,0.27,7.52,-0.02,0.09,0.21,22.7,1
-2.68,0.59,6.92,0.02,0.09,0.0,22.7,1
-1.94,0.57,7.07,-0.12,-0.09,-0.07,22.7,1
-2.36,0.35,7.71,-0.02,-0.36,-0.05,22.69,1
-1.73,-0.35,9.34,-0.3,-0.29,0.06,22.69,1
-1.64,-0.66,9.4,-0.27,-0.32,0.02,22.71,1
-1.03,-0.88,9.8,-0.07,-0.46,-0.04,22.71,1
-0.88,-0.19,10.01,-0.03,-0.37,-0.07,22.7,1
-0.47,-0.51,10.77,-0.09,-0.26,-0.07,22.71,1
-0.72,-0.76,11.02,0.03,0.0,-0.04,22.71,1
-0.11,-0.13,10.74,0.16,0.3,0.0,22.71,1
-1.03,-0.14,9.72,0.15,0.34,-0.06,22.71,1
-0.99,0.02,9.33,0.14,0.31,0.05,22.71,1
-1.24,0.24,8.77,-0.0,0.31,-0.11,22.71,1
-1.82,0.33,8.45,-0.08,0.3,0.08,22.7,1
-1.88,0.2,8.23,-0.14,0.31,0.21,22.71,1
-2.68,-0.24,7.8,-0.07,0.15,0.17,22.71,1
-2.07,0.13,7.08,0.15,0.14,0.11,22.7,1
-2.7,0.09,6.63,-0.03,-0.09,0.11,22.7,1
-2.65,0.42,7.1,0.02,-0.13,-0.17,22.71,1
-2.51,0.54,8.37,0.02,-0.4,-0.18,22.7,1
-1.7,0.37,8.89,0.06,-0.5,-0.09,22.69,1
-1.75,-0.13,9.43,-0.12,-0.51,0.15,22.71,1
-1.03,0.58,9.81,0.12,-0.69,-0.0,22.71,1
-0.52,-0.34,11.25,-0.09,-0.48,-0.11,22.7,1
-0.81,-0.56,11.34,-0.05,-0.07,-0.09,22.71,1
-0.8,-0.3,10.87,0.02,0.17,-0.02,22.72,1
-0.94,0.19,9.87,0.07,0.29,0.02,22.71,1
-0.74,0.38,9.21,0.04,0.27,-0.08,22.71,1
-1.01,0.16,8.98,0.05,0.28,-0.05,22.7,1
-1.4,0.48,8.66,-0.09,0.23,0.02,22.7,1
-1.87,0.21,8.58,-0.13,0.26,0.17,22.7,1
-1.76,0.58,7.91,-0.14,0.25,0.27,22.7,1
-1.88,0.26,7.0,-0.15,0.13,0.12,22.7,1
-2.15,0.51,7.33,0.02,-0.1,-0.13,22.71,1
-1.6,0.79,7.26,0.07,-0.24,-0.4,22.71,1
-2.69,-0.91,8.65,-0.13,-0.21,-0.26,22.71,1
-2.12,-0.2,9.11,0.12,-0.56,-0.11,22.7,1
-1.15,0.23,9.38,0.13,-0.55,-0.12,22.71,1
-0.3,0.15,9.57,0.2,-0.58,-0.09,22.71,1
-0.37,0.41,10.26,0.19,-0.5,-0.06,22.71,1
-0.75,-0.25,11.9,-0.13,-0.18,-0.04,22.72,1
-0.12,0.1,10.89,-0.05,0.26,-0.1,22.72,1
-0.71,0.13,9.65,0.07,0.36,0.0,22.71,1
-0.78,-0.0,9.19,0.1,0.3,-0.0,22.72,1
-0.96,0.21,8.82,-0.02,0.33,-0.07,22.72,1
-1.64,-0.43,8.44,-0.23,0.29,0.21,22.71,1
-1.82,-0.04,8.84,0.05,0.16,0.33,22.71,1
-1.76,0.14,7.92,-0.05,0.22,0.23,22.71,1
-1.6,0.16,6.83,-0.01,0.17,0.01,22.71,1
-2.46,0.47,6.99,-0.04,0.02,-0.11,22.7,1
-2.26,0.1,7.18,-0.17,0.15,-0.01,22.7,1
-3.15,-0.1,8.6,-0.05,-0.49,-0.18,22.71,1
-2.03,-0.58,9.93,-0.11,-0.51,0.1,22.72,1
-1.55,-0.79,10.01,-0.31,-0.22,0.35,22.72,1
-1.11,-0.03,9.66,-0.07,-0.4,-0.04,22.72,1
-0.98,-0.5,10.3,0.05,-0.38,-0.21,22.71,1
-1.1,-1.16,11.33,0.01,-0.13,-0.11,22.72,1
-0.66,-0.53,10.41,0.08,0.11,-0.07,22.72,1
-0.92,-0.31,9.69,0.08,0.29,0.04,22.72,1
-0.89,0.26,9.14,0.09,0.26,-0.09,22.72,1
-1.08,0.43,9.19,0.18,0.2,-0.13,22.72,1
-1.21,0.56,8.63,-0.07,0.37,0.12,22.71,1
-1.85,0.38,8.53,-0.03,0.19,0.19,22.72,1
-1.8,0.37,8.26,0.0,0.13,0.17,22.7,1
-1.47,-0.29,7.24,0.13,0.17,0.06,22.72,1
-3.23,0.12,6.91,-0.2,0.02,-0.06,22.7,1
-1.94,0.22,7.98,-0.06,-0.08,-0.08,22.71,1
-1.99,0.52,7.97,-0.24,0.15,0.09,22.72,1
-3.19,-0.15,8.42,-0.08,-0.29,-0.02,22.72,1
-2.18,0.05,9.46,0.05,-0.57,-0.07,22.71,1
-1.24,-0.05,9.47,0.03,-0.55,0.03,22.7,1
-1.04,0.21,9.88,0.03,-0.61,0.0,22.72,1
-1.56,-0.51,11.3,-0.16,-0.33,-0.14,22.71,1
-0.88,-0.76,11.41,0.03,0.06,-0.03,22.73,1
-0.84,-0.16,10.01,0.26,0.1,-0.1,22.7,1
-0.75,0.09,8.93,0.07,0.18,-0.16,22.72,1
-0.91,0.18,9.18,0.17,0.07,-0.18,22.7,1
-0.82,0.41,9.01,0.02,0.25,-0.01,22.71,1
-1.06,0.48,8.5,0.03,0.26,0.12,22.71,1
-1.95,-0.14,8.13,0.05,0.16,0.07,22.7,1
-2.05,0.07,8.15,0.1,0.03,0.06,22.7,1
-1.85,0.13,7.35,-0.04,0.16,0.01,22.69,1
-2.16,0.29,7.43,-0.0,-0.03,-0.04,22.69,1
-2.07,0.2,7.36,0.03,-0.14,-0.24,22.71,1
-2.64,-0.29,8.64,-0.07,-0.24,-0.12,22.7,1
-2.21,0.45,9.14,0.16,-0.53,-0.0,22.7,1
-1.29,0.59,9.36,-0.01,-0.57,-0.02,22.72,1
-0.29,0.08,9.41,0.03,-0.59,-0.01,22.71,1
-0.27,0.18,10.44,-0.03,-0.55,-0.02,22.72,1
0.07,-0.56,12.14,-0.1,-0.21,-0.05,22.72,1
-0.01,-0.08,10.38,-0.03,0.29,-0.02,22.72,1
-0.39,-0.12,10.18,0.07,0.28,0.15,22.72,1
-0.56,0.07,9.38,-0.02,0.44,-0.02,22.72,1
-0.85,0.42,8.81,-0.05,0.37,-0.07,22.72,1
-1.3,-0.17,8.54,-0.11,0.36,0.06,22.7,1
-1.71,0.01,8.42,0.13,0.12,0.12,22.71,1
-2.41,0.1,8.27,-0.09,0.0,0.25,22.71,1
-1.55,-0.49,6.95,-0.19,0.12,0.07,22.71,1
-1.77,0.16,7.65,0.1,0.01,0.03,22.71,1
-1.8,0.4,7.28,0.04,-0.07,-0.07,22.7,1
-1.64,0.52,8.32,0.09,-0.44,-0.29,22.7,1
-1.28,0.59,9.01,0.02,-0.55,-0.1,22.71,1
-0.5,0.88,10.18,-0.16,-0.48,0.15,22.71,1
0.21,0.37,10.66,-0.1,-0.5,0.01,22.72,1
0.47,0.38,10.81,0.08,-0.46,-0.09,22.71,1
0.08,-0.43,11.33,-0.05,-0.07,-0.08,22.72,1
0.19,-0.07,10.96,0.03,0.24,0.03,22.72,1
-0.59,0.23,10.15,-0.03,0.43,0.04,22.7,1
-0.16,0.03,9.74,0.11,0.35,-0.06,22.71,1
-0.36,0.92,9.07,0.13,0.41,-0.06,22.71,1
-1.41,0.15,8.13,-0.1,0.28,0.17,22.7,1
-1.56,-0.03,8.32,0.06,0.1,0.14,22.69,1
-1.37,-0.23,7.98,-0.04,0.23,0.13,22.71,1
-1.96,0.04,6.45,0.09,0.2,0.05,22.7,1
-2.15,0.16,7.27,-0.09,-0.1,-0.02,22.72,1
-1.94,0.91,8.14,0.11,-0.24,-0.31,22.71,1
-2.14,0.05,9.01,-0.06,-0.24,-0.22,22.7,1
-1.41,0.04,9.84,-0.1,-0.37,0.1,22.7,1
-0.95,0.61,9.98,-0.07,-0.37,0.07,22.71,1
-0.76,0.15,9.64,-0.08,-0.3,-0.03,22.72,1
-0.58,0.51,9.72,0.06,-0.31,-0.11,22.72,1
-1.21,-0.9,11.41,-0.15,-0.23,-0.08,22.72,1
-0.1,-0.36,10.91,-0.05,0.22,0.07,22.72,1
-0.94,-0.08,9.99,-0.14,0.46,0.15,22.72,1
-1.12,-0.13,9.41,0.08,0.2,-0.09,22.72,1
-0.99,0.19,9.09,-0.07,0.36,0.13,22.73,1
-0.94,0.28,8.73,-0.03,0.37,0.17,22.71,1
-1.7,0.17,8.18,-0.1,0.5,0.2,22.72,1
-2.45,0.33,7.99,0.05,0.3,0.15,22.71,1
-2.48,0.13,6.57,-0.0,0.16,0.11,22.71,1
-2.59,0.33,7.13,-0.11,-0.08,0.04,22.71,1
-2.23,0.65,7.31,0.05,-0.19,-0.17,22.71,1
-2.61,0.26,8.6,-0.04,-0.37,-0.19,22.72,1
-2.3,-0.41,9.31,0.07,-0.49,-0.15,22.71,1
-1.8,0.0,8.9,0.12,-0.42,-0.02,22.72,1
-1.67,-0.38,9.15,0.09,-0.5,0.06,22.72,1
-1.67,-0.62,9.71,-0.01,-0.53,0.0,22.73,1
-0.85,-0.33,10.99,-0.07,-0.3,0.02,22.72,1
-0.69,-0.52,11.22,0.06,0.05,-0.04,22.73,1
-0.67,-0.34,10.39,0.23,0.17,0.02,22.73,1
-0.79,-0.33,9.46,0.2,0.19,-0.14,22.73,1
-0.71,0.15,8.93,0.13,0.27,-0.17,22.73,1
-1.76,-0.36,8.32,0.08,0.32,0.03,22.73,1
-1.9,0.07,8.11,0.1,0.22,0.11,22.72,1
-2.04,-0.23,7.45,0.15,0.02,0.08,22.72,1
-1.25,0.16,7.16,0.02,0.09,0.09,22.72,1
-1.77,0.33,7.12,-0.03,0.01,0.16,22.71,1
-2.45,0.1,8.22,-0.21,-0.07,0.05,22.72,1
-2.4,-0.28,8.93,-0.15,-0.31,-0.05,22.72,1
-1.86,-0.37,9.25,-0.33,-0.25,0.04,22.72,1
-1.69,-0.2,9.51,-0.23,-0.36,0.05,22.72,1
-0.6,-0.47,9.99,-0.05,-0.54,0.02,22.72,1
-1.56,-0.54,11.82,-0.14,-0.34,-0.1,22.73,1
-0.37,-0.26,11.37,0.12,0.08,-0.09,22.73,1
-0.99,-0.29,10.1,0.22,0.21,-0.03,22.72,1
-0.62,0.08,9.57,0.14,0.3,-0.18,22.72,1
-0.69,0.03,8.58,0.15,0.25,-0.09,22.73,1
-1.22,-0.02,8.42,0.13,0.17,0.08,22.72,1
-1.52,-0.2,8.34,0.08,0.19,0.15,22.72,1
-1.82,0.21,8.15,0.09,0.14,0.2,22.72,1
-1.38,0.53,6.76,-0.04,0.17,0.09,22.72,1
-2.24,0.36,7.3,0.01,0.05,-0.04,22.72,1
-2.05,0.63,7.23,-0.03,-0.17,-0.35,22.72,1
-2.63,-0.58,8.21,-0.14,-0.41,-0.37,22.72,1
-2.13,-0.1,9.96,-0.1,-0.46,0.05,22.72,1
-1.27,-0.04,9.94,-0.02,-0.43,0.02,22.72,1
-0.87,-0.46,9.75,0.1,-0.42,0.08,22.72,1
-0.46,0.01,10.39,0.07,-0.35,-0.02,22.72,1
-0.82,-0.57,11.2,-0.02,-0.06,-0.01,22.72,1
-0.63,-0.38,10.95,-0.08,0.32,0.09,22.72,1
-1.44,0.09,9.64,0.09,0.28,-0.03,22.72,1
-0.65,0.36,9.44,0.17,0.35,-0.11,22.73,1
-1.13,0.56,8.6,-0.07,0.41,0.02,22.72,1
-2.12,-0.15,8.35,-0.01,0.26,0.16,22.72,1
-2.26,0.55,8.09,0.17,0.11,0.24,22.71,1
-1.83,0.11,7.33,0.08,0.08,0.14,22.72,1
-2.1,0.64,6.94,0.07,0.06,-0.02,22.72,1
-2.1,0.58,7.3,-0.1,-0.05,-0.06,22.71,1
-2.4,0.35,7.78,-0.15,-0.23,-0.26,22.72,1
-2.34,-0.77,8.37,-0.16,-0.38,-0.08,22.72,1
-2.21,-0.66,9.09,-0.17,-0.46,0.19,22.73,1
-1.91,-0.73,8.94,0.18,-0.7,-0.02,22.73,1
-0.58,0.42,10.26,0.16,-0.66,-0.07,22.73,1
-0.9,-0.62,11.97,-0.03,-0.34,-0.11,22.72,1
-0.01,-0.25,11.32,0.0,0.09,-0.05,22.72,1
-0.93,-0.36,9.88,-0.05,0.24,0.02,22.73,1
-0.12,0.48,9.8,0.19,0.2,-0.03,22.73,1
-0.47,0.18,9.01,-0.06,0.47,0.01,22.73,1
-1.41,-0.25,8.8,-0.16,0.38,0.11,22.73,1
-1.49,-0.04,8.09,-0.11,0.38,0.24,22.72,1
-1.57,0.4,7.22,0.01,0.19,0.16,22.72,1
-2.67,0.04,6.43,0.01,0.07,-0.02,22.72,1
-2.09,-0.11,7.0,0.13,-0.12,-0.14,22.72,1
-1.58,0.73,8.4,0.01,-0.21,-0.12,22.72,1
-1.71,0.87,8.79,0.26,-0.44,-0.07,22.73,1
-1.2,0.37,9.19,0.09,-0.61,-0.05,22.73,1
-0.48,-0.26,9.9,0.12,-0.55,0.0,22.73,1
-0.69,-0.26,10.24,0.09,-0.39,-0.01,22.73,1
-1.18,-0.78,11.63,-0.02,-0.27,-0.05,22.72,1
-0.46,-0.45,10.93,0.03,0.1,-0.01,22.73,1
-0.72,-0.26,10.28,0.06,0.23,0.05,22.72,1
-0.83,-0.07,9.19,0.14,0.33,-0.13,22.73,1
-0.54,0.52,8.89,0.06,0.29,-0.02,22.72,1
-1.51,-0.26,8.42,-0.04,0.25,0.12,22.73,1
-1.76,-0.32,8.22,-0.05,0.21,0.27,22.72,1
-1.79,0.22,7.84,0.09,0.04,0.26,22.72,1
-1.46,0.39,7.24,-0.04,0.16,0.08,22.72,1
-1.9,0.3,7.46,-0.13,0.11,0.01,22.72,1
-2.15,-0.06,7.41,-0.11,0.04,-0.14,22.72,1
-2.96,-0.99,8.0,-0.15,-0.33,-0.12,22.71,1
-2.2,-0.58,9.42,0.01,-0.49,0.04,22.72,1
-1.32,0.17,9.37,0.23,-0.52,-0.01,22.72,1
-0.74,0.42,9.75,0.19,-0.57,0.03,22.72,1
-0.87,0.17,10.92,0.13,-0.39,-0.02,22.72,1
-0.42,-0.24,11.19,-0.01,0.02,-0.02,22.72,1
-0.95,-0.09,10.81,0.1,0.25,0.01,22.73,1
-0.82,-0.31,9.97,-0.01,0.28,-0.04,22.73,1
-0.76,0.29,8.86,0.02,0.38,-0.03,22.72,1
-1.88,-0.14,8.4,-0.13,0.32,0.14,22.71,1
-2.07,0.23,8.3,-0.04,0.27,0.26,22.72,1
-2.26,0.11,8.12,-0.04,0.16,0.15,22.73,1
-1.74,-0.04,6.92,0.04,0.16,0.05,22.72,1
-2.56,0.25,7.31,0.04,0.01,-0.01,22.72,1
-2.1,0.35,6.97,0.11,-0.12,0.28,22.72,1
-3.18,0.34,8.01,-0.23,-0.18,-0.08,22.71,1
-2.63,0.04,8.74,-0.29,-0.41,-0.02,22.72,1
-2.23,0.02,9.22,-0.17,-0.42,-0.0,22.71,1
-1.1,-0.05,9.56,0.06,-0.61,-0.14,22.72,1
-0.53,-0.07,10.14,0.11,-0.49,-0.05,22.73,1
-0.23,-0.15,10.82,-0.05,-0.2,-0.02,22.72,1
-0.51,-0.05,10.98,-0.02,0.05,-0.1,22.73,1
-0.92,-0.4,10.55,0.05,0.18,-0.09,22.72,1
-0.7,-0.0,10.22,-0.02,0.38,-0.13,22.72,1
-0.91,0.77,9.43,0.18,0.24,-0.24,22.73,1
-0.7,0.5,8.49,-0.03,0.32,-0.03,22.73,1
-1.44,-0.17,7.92,-0.0,0.33,0.11,22.73,1
-2.11,0.09,8.22,0.11,0.17,0.11,22.72,1
-1.93,-0.04,7.64,-0.03,0.21,0.1,22.72,1
-2.76,0.24,7.07,0.09,0.07,0.09,22.72,1
-1.89,0.71,7.57,0.01,0.1,-0.06,22.72,1
-2.49,0.69,7.35,0.03,-0.15,-0.11,22.73,1
-2.89,0.25,9.11,-0.25,-0.13,0.19,22.72,1
-2.61,-0.47,8.93,-0.22,-0.21,0.08,22.73,1
-1.9,-0.03,8.97,-0.01,-0.55,-0.03,22.74,1
-1.24,0.19,9.95,-0.09,-0.57,-0.03,22.74,1
-1.13,0.01,10.75,-0.06,-0.44,-0.04,22.73,1
-0.94,-0.34,11.43,-0.01,-0.16,-0.07,22.73,1
-1.33,-0.63,10.65,0.09,0.08,-0.11,22.74,1
-1.02,0.0,9.96,-0.09,0.22,-0.02,22.73,1
-0.97,-0.28,9.19,-0.12,0.35,-0.08,22.73,1
-1.22,0.09,8.91,-0.12,0.31,0.04,22.73,1
-1.59,0.18,8.37,-0.12,0.31,0.16,22.72,1
-1.84,-0.17,8.2,0.1,0.1,0.16,22.73,1
-1.91,-0.04,8.16,0.03,0.07,0.18,22.73,1
-1.79,-0.14,7.31,-0.03,0.11,0.11,22.72,1
-2.42,0.41,7.38,0.04,0.0,0.03,22.73,1
-2.19,-0.54,7.61,0.01,0.13,-0.12,22.74,1
-2.91,0.18,7.35,-0.21,-0.0,-0.14,22.74,1
-2.45,0.26,8.82,0.16,-0.58,-0.29,22.74,1
-1.86,-0.68,9.64,0.06,-0.38,-0.17,22.74,1
-1.44,-0.24,9.5,0.03,-0.65,-0.05,22.72,1
-1.19,-0.65,10.27,0.08,-0.62,-0.01,22.74,1
-0.64,-0.27,10.81,0.08,-0.3,-0.05,22.74,1
-0.77,-0.9,10.94,-0.04,0.09,-0.02,22.73,1
-1.22,-0.69,10.45,0.22,0.14,-0.02,22.74,1
-1.03,-0.23,9.61,0.21,0.18,-0.18,22.74,1
-0.65,-0.11,9.19,0.07,0.29,0.05,22.74,1
-1.26,-0.01,8.64,-0.04,0.38,0.12,22.73,1
-1.43,0.2,8.48,-0.03,0.28,0.1,22.74,1
-1.89,0.44,8.41,0.01,0.29,0.17,22.73,1
-2.38,-0.14,7.9,0.06,0.17,0.13,22.74,1
-2.29,-0.17,6.76,0.03,0.13,0.05,22.73,1
-2.49,-0.09,7.05,-0.17,0.04,0.09,22.73,1
-2.46,1.02,6.81,-0.22,0.12,0.12,22.74,1
-3.16,-0.34,8.51,-0.14,-0.37,-0.08,22.72,1
-2.41,-0.39,9.43,-0.09,-0.42,-0.04,22.73,1
-1.51,0.23,9.67,-0.1,-0.45,-0.01,22.73,1
-1.78,-0.67,9.08,0.18,-0.64,-0.02,22.72,1
-1.93,-0.83,10.58,0.04,-0.51,-0.12,22.74,1
-1.39,-1.19,11.34,-0.04,-0.13,-0.01,22.73,1
-1.5,-0.55,10.3,0.02,0.07,-0.01,22.73,1
-1.58,-0.8,9.93,0.08,0.11,-0.06,22.74,1
-0.59,-0.25,9.1,0.06,0.18,-0.03,22.74,1
-1.31,-0.28,8.87,-0.08,0.28,-0.03,22.74,1
-1.56,-0.33,8.61,0.01,0.35,0.05,22.73,1
-1.86,0.12,8.5,0.21,0.21,0.03,22.73,1
-2.38,0.31,8.12,0.04,0.14,0.07,22.73,1
-2.16,0.08,7.54,0.08,0.0,0.03,22.73,1
-2.35,0.17,7.19,0.05,0.01,-0.05,22.72,1
-1.8,0.07,7.31,0.09,-0.04,-0.1,22.72,1
-2.6,0.55,7.79,-0.13,-0.05,-0.07,22.73,1
-2.18,0.51,9.06,0.09,-0.4,-0.09,22.72,1
-1.63,-0.11,9.38,-0.05,-0.29,0.05,22.74,1
-1.0,0.33,9.42,0.13,-0.4,0.27,22.73,1
-1.33,0.51,9.55,-0.15,-0.42,0.19,22.74,1
-0.96,0.23,11.12,-0.18,-0.38,0.03,22.74,1
-0.69,0.11,10.81,-0.16,0.03,-0.09,22.75,1
-1.22,0.05,10.02,-0.12,0.16,-0.17,22.74,1
-0.83,0.41,10.24,-0.01,0.28,-0.06,22.75,1
-1.03,0.23,9.46,0.0,0.4,-0.08,22.74,1
-1.61,-0.27,8.84,0.04,0.33,-0.09,22.74,1
-1.58,0.16,8.54,0.11,0.22,-0.01,22.74,1
-1.28,-0.23,7.56,0.02,0.15,0.1,22.73,1
-1.27,0.19,6.65,0.14,0.05,0.15,22.74,1
-2.33,0.28,7.28,-0.05,-0.01,0.1,22.74,1
-1.95,-0.2,7.62,-0.01,-0.35,-0.08,22.74,1
-2.26,-1.07,8.5,0.04,-0.46,-0.18,22.74,1
-1.77,-0.06,9.48,0.06,-0.61,-0.2,22.74,1
-1.17,-0.57,9.81,0.03,-0.48,-0.18,22.74,1
-0.85,-0.86,10.25,0.01,-0.32,0.04,22.74,1
-0.96,-0.33,10.49,0.09,-0.24,-0.04,22.74,1
-0.74,-0.48,10.75,0.08,-0.07,-0.01,22.74,1
-0.65,-0.03,10.42,0.09,0.2,0.02,22.74,1
-0.71,0.09,10.0,0.09,0.18,0.0,22.75,1
-0.46,0.06,9.37,-0.05,0.32,0.06,22.75,1
-1.29,-0.18,8.56,-0.04,0.25,0.04,22.73,1
-1.63,-0.21,8.87,-0.07,0.11,0.04,22.73,1
-1.16,0.04,8.11,-0.05,0.19,0.14,22.74,1
-1.05,0.12,7.0,0.07,0.16,0.11,22.73,1
-2.22,0.09,7.14,-0.07,0.07,0.1,22.73,1
-1.64,0.2,7.33,-0.06,-0.16,-0.02,22.74,1
-1.56,0.37,8.13,-0.03,-0.29,-0.28,22.73,1
-1.43,-0.05,9.44,-0.11,-0.39,-0.13,22.74,1
-1.34,-0.17,9.75,0.04,-0.33,-0.11,22.74,1
-0.77,0.18,9.2,0.11,-0.36,-0.07,22.74,1
-1.01,-0.68,10.61,-0.02,-0.42,-0.11,22.75,1
-0.91,-0.94,11.33,-0.03,-0.09,-0.01,22.75,1
-0.84,-0.58,10.32,0.08,0.15,0.07,22.75,1
-0.79,-0.15,10.23,0.17,0.23,0.13,22.75,1
-0.78,-0.02,9.46,0.09,0.34,0.0,22.74,1
-1.11,-0.12,8.75,0.03,0.41,0.0,22.74,1
-1.86,0.23,8.21,0.15,0.04,-0.01,22.75,1
-1.61,0.28,8.09,-0.05,0.02,0.18,22.75,1
-1.06,-0.44,7.44,-0.01,-0.01,0.1,22.74,1
-2.06,0.12,7.78,-0.08,0.07,0.06,22.74,1
-1.89,0.72,7.51,-0.05,0.06,-0.11,22.75,1
-2.06,-0.17,8.16,-0.04,-0.09,-0.16,22.75,1
-1.48,0.19,9.12,0.06,-0.31,0.0,22.75,1
-2.14,-0.37,9.28,-0.27,-0.25,0.06,22.74,1
-1.64,-0.47,8.85,0.05,-0.51,-0.13,22.75,1
-1.08,-0.53,9.67,0.13,-0.67,-0.08,22.75,1
-1.09,-0.78,11.87,-0.07,-0.34,-0.04,22.75,1
-0.35,-0.41,11.04,-0.0,0.1,-0.04,22.75,1
-1.0,-0.94,9.72,0.04,0.25,0.14,22.75,1
-0.52,-0.21,9.4,0.06,0.23,0.07,22.75,1
-0.38,0.15,9.34,-0.06,0.26,0.04,22.76,1
-0.83,0.0,9.05,-0.09,0.37,0.06,22.75,1
-1.73,0.05,8.63,0.02,0.28,0.08,22.74,1
-1.68,0.17,8.11,0.07,0.2,0.15,22.75,1
-1.48,-0.03,6.95,-0.05,0.14,0.12,22.73,1
-2.57,0.16,7.18,0.0,-0.01,-0.01,22.73,1
-1.97,0.42,7.75,-0.14,0.05,0.05,22.74,1
-1.88,0.56,7.79,-0.26,-0.02,-0.14,22.75,1
-3.02,-0.93,8.19,-0.08,-0.25,-0.26,22.74,1
-1.71,-0.78,9.87,-0.25,-0.42,-0.12,22.76,1
-1.05,-0.33,9.89,0.04,-0.38,0.01,22.75,1
-1.27,-0.21,9.63,0.12,-0.44,-0.11,22.76,1
-1.36,-0.7,10.57,0.03,-0.32,-0.1,22.75,1
-0.81,-0.64,10.94,0.02,-0.04,0.05,22.75,1
-0.9,-0.41,11.35,0.19,0.1,0.07,22.76,1
-0.85,0.19,9.86,0.13,0.35,-0.07,22.77,1
-1.07,0.25,8.97,0.13,0.3,-0.05,22.76,1
-1.02,0.28,8.62,0.15,0.16,-0.01,22.75,1
-1.5,0.28,8.11,-0.03,0.37,0.22,22.76,1
-2.28,-0.17,8.17,0.03,0.19,0.2,22.74,1
-1.93,0.23,7.18,-0.1,0.25,0.16,22.75,1
-2.78,0.45,6.79,-0.13,0.12,-0.01,22.73,1
-2.18,1.09,6.89,0.18,-0.09,-0.05,22.74,1
-2.41,0.95,7.52,-0.16,-0.29,-0.16,22.74,1
-2.53,-0.61,9.03,-0.2,-0.56,-0.04,22.74,1
-2.21,-0.45,9.12,0.08,-0.62,0.02,22.74,1
-0.96,-0.07,10.16,0.07,-0.62,-0.03,22.74,1
-0.68,-0.66,9.75,0.02,-0.48,-0.05,22.75,1
-0.66,-0.72,10.97,-0.05,-0.36,-0.0,22.75,1
-0.6,-0.71,11.13,0.1,-0.02,-0.07,22.75,1
-0.5,-0.47,10.79,0.2,0.22,-0.11,22.74,1
-0.54,-0.22,9.69,0.2,0.31,-0.11,22.74,1
-0.42,0.09,9.39,0.2,0.26,-0.11,22.74,1
-0.66,-0.13,9.0,0.01,0.42,-0.0,22.74,1
-2.05,-0.32,8.09,-0.0,0.34,0.0,22.74,1
-1.85,0.18,8.1,0.02,0.24,0.13,22.74,1
-2.35,0.2,7.75,-0.0,0.09,0.15,22.74,1
-2.19,-0.09,7.22,-0.02,0.07,0.08,22.75,1
-2.26,0.0,7.51,-0.15,-0.0,0.16,22.74,1
-2.17,0.31,7.15,-0.14,-0.04,-0.03,22.75,1
-2.4,0.11,8.17,-0.12,-0.25,-0.19,22.74,1
-2.32,-0.4,8.66,0.01,-0.46,-0.07,22.75,1
-1.57,0.11,9.78,0.01,-0.69,0.03,22.74,1
-1.03,-0.46,10.16,0.03,-0.61,-0.05,22.75,1
-1.13,-0.55,10.97,-0.03,-0.47,-0.12,22.75,1
-0.53,-0.68,11.65,0.01,-0.05,-0.06,22.75,1
-1.03,-0.54,10.64,0.05,0.29,-0.02,22.76,1
-0.94,-0.11,9.93,0.1,0.32,-0.08,22.75,1
-1.03,-0.07,9.22,0.28,0.29,-0.11,22.76,1
-0.96,0.4,8.73,0.12,0.32,-0.02,22.77,1
-1.99,-0.32,8.09,-0.06,0.29,0.2,22.75,1
-2.11,-0.27,8.04,0.17,0.07,0.1,22.74,1
-1.94,0.53,7.66,0.08,0.08,0.18,22.75,1
-2.1,0.52,6.68,-0.12,0.26,0.06,22.74,1
-2.3,0.47,7.29,-0.04,0.11,0.06,22.74,1
-1.61,0.61,7.58,0.04,-0.14,-0.12,22.75,1
-2.35,1.25,8.55,0.1,-0.48,-0.09,22.75,1
-1.76,0.87,9.7,0.03,-0.5,0.09,22.74,1
-0.77,0.66,9.46,-0.09,-0.58,0.06,22.75,1
-0.87,0.0,10.9,-0.01,-0.7,0.05,22.75,1
-1.03,-0.49,12.3,-0.12,-0.21,-0.05,22.75,1
