accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
0.97,0.41,8.8,0.22,0.28,0.6,22.71,2
-0.05,0.88,8.54,0.05,0.31,0.6,22.7,2
-0.09,0.55,8.58,-0.06,0.18,0.55,22.7,2
-0.57,1.39,7.5,0.11,0.17,0.57,22.7,2
-0.34,1.61,7.26,-0.07,0.04,0.22,22.71,2
-0.37,1.5,7.87,-0.15,0.17,-0.14,22.71,2
-1.21,0.91,7.36,-0.15,0.09,-0.35,22.7,2
-1.13,0.16,8.17,0.03,-0.45,-0.55,22.71,2
-0.61,-1.65,9.44,-0.65,-0.53,-0.77,22.71,2
0.37,-1.5,10.2,-0.07,-0.15,-0.43,22.71,2
-0.6,-2.26,9.52,-0.04,-0.14,-0.44,22.7,2
0.1,-2.37,10.06,0.17,-0.46,-0.33,22.71,2
0.78,-2.01,10.17,0.21,-0.29,-0.17,22.72,2
0.65,-2.27,10.32,-0.06,-0.09,-0.16,22.7,2
0.46,-3.25,11.71,0.21,0.1,0.18,22.72,2
0.58,-1.92,10.18,0.26,0.25,0.43,22.71,2
0.6,-0.47,9.57,0.31,0.05,0.5,22.7,2
1.43,0.63,9.05,0.55,0.11,0.52,22.7,2
0.08,1.3,9.07,0.14,0.48,0.42,22.69,2
-0.7,1.48,8.54,-0.03,0.42,0.56,22.69,2
-0.98,1.42,8.03,-0.02,0.26,0.5,22.7,2
-0.84,2.07,6.51,0.02,0.03,0.39,22.7,2
-0.31,2.34,7.17,-0.05,0.1,0.01,22.7,2
-0.88,2.64,7.57,-0.14,0.14,-0.41,22.7,2
-1.11,0.94,8.86,-0.05,-0.31,-0.73,22.7,2
-0.07,0.84,9.7,-0.13,-0.37,-0.65,22.7,2
-0.62,-1.13,9.67,-0.37,-0.25,-0.49,22.7,2
-0.3,-1.44,9.13,-0.12,-0.46,-0.37,22.7,2
0.46,-1.98,10.34,-0.24,-0.51,-0.25,22.71,2
0.13,-3.35,11.51,-0.17,-0.38,-0.42,22.71,2
0.36,-3.12,11.03,0.09,0.16,0.1,22.69,2
0.24,-2.98,10.8,0.21,0.31,0.28,22.69,2
0.65,-1.36,9.66,0.18,0.22,0.41,22.69,2
0.32,-0.14,8.93,0.06,0.14,0.51,22.69,2
0.84,1.05,8.78,0.2,0.41,0.75,22.69,2
-0.71,0.95,8.33,-0.14,0.43,0.79,22.69,2
-0.75,1.04,8.04,0.17,0.25,0.61,22.69,2
-0.58,2.44,6.96,0.23,-0.0,0.36,22.7,2
-0.99,1.7,7.53,-0.32,0.12,-0.12,22.69,2
-1.07,2.3,6.64,0.09,-0.02,-0.46,22.69,2
-1.72,0.87,8.17,-0.27,-0.13,-0.46,22.7,2
-1.18,-0.39,9.33,-0.28,-0.49,-0.6,22.7,2
-0.13,-0.4,9.65,-0.2,-0.62,-0.61,22.7,2
1.01,-0.54,9.72,0.04,-0.46,-0.48,22.7,2
0.82,-0.58,9.85,0.04,-0.47,-0.43,22.71,2
1.44,-1.91,10.72,-0.03,-0.54,-0.41,22.7,2
1.39,-3.36,11.38,-0.07,0.02,0.02,22.7,2
1.01,-2.7,11.12,0.21,0.33,0.28,22.71,2
0.72,-1.18,10.39,0.17,0.57,0.43,22.7,2
0.24,0.19,9.25,-0.14,0.41,0.37,22.7,2
0.81,-0.3,8.58,0.27,0.15,0.35,22.7,2
-0.19,0.14,8.57,0.27,0.12,0.42,22.7,2
-0.02,0.46,8.63,0.05,0.13,0.52,22.69,2
-0.45,0.9,8.0,0.15,0.21,0.49,22.7,2
-0.46,2.03,7.55,0.27,0.07,0.43,22.7,2
-1.37,2.5,7.71,-0.21,0.17,-0.01,22.69,2
-1.16,2.23,7.37,-0.1,0.04,-0.42,22.7,2
-1.38,0.73,8.04,-0.31,-0.14,-0.64,22.69,2
-1.14,-1.09,9.23,-0.3,-0.31,-0.4,22.7,2
-0.19,-0.54,9.54,-0.15,-0.35,-0.26,22.69,2
-0.51,-1.99,9.14,-0.27,-0.5,-0.35,22.69,2
1.13,-1.66,9.91,0.15,-0.59,-0.47,22.7,2
0.64,-2.29,10.38,-0.05,-0.32,-0.44,22.7,2
1.23,-3.17,11.31,-0.11,-0.09,-0.18,22.7,2
0.5,-3.35,11.46,0.17,0.15,0.21,22.7,2
0.7,-2.08,10.41,0.22,0.37,0.42,22.7,2
0.39,-0.11,9.17,-0.15,0.38,0.4,22.7,2
0.45,0.04,8.58,0.25,0.17,0.43,22.7,2
-0.77,0.78,8.8,0.23,0.25,0.37,22.69,2
-0.44,0.6,8.47,-0.26,0.06,0.42,22.7,2
-1.13,0.28,7.83,0.15,0.07,0.62,22.69,2
-0.23,2.08,6.68,0.05,0.0,0.39,22.69,2
-0.91,1.4,7.58,-0.36,0.12,0.03,22.69,2
-1.89,1.29,7.67,-0.2,0.12,-0.27,22.7,2
-1.08,0.02,8.57,-0.26,-0.17,-0.33,22.7,2
-0.72,-1.82,9.76,-0.44,-0.19,-0.28,22.69,2
-1.11,-1.58,8.75,0.29,-0.36,-0.64,22.69,2
0.29,-1.38,9.61,0.38,-0.87,-0.77,22.69,2
0.92,-1.77,11.03,0.31,-0.84,-0.7,22.69,2
0.79,-3.16,11.82,-0.22,-0.05,-0.13,22.7,2
0.95,-2.71,10.86,-0.02,0.2,0.3,22.7,2
1.2,-1.77,10.11,0.18,0.5,0.59,22.7,2
0.17,-0.41,8.93,0.1,0.38,0.58,22.7,2
-0.19,0.21,8.71,0.35,-0.02,0.18,22.69,2
-0.1,0.48,9.0,0.33,0.2,0.33,22.69,2
-0.7,0.39,8.72,-0.01,0.6,0.96,22.69,2
-0.74,1.73,8.61,0.26,0.3,0.56,22.69,2
-1.2,2.01,6.74,-0.06,0.12,0.38,22.68,2
-1.43,2.74,6.52,-0.22,-0.05,-0.03,22.69,2
-0.87,2.52,7.2,-0.24,-0.16,-0.46,22.69,2
-1.56,1.05,7.99,-0.22,-0.29,-0.64,22.69,2
-0.56,0.2,9.42,-0.08,-0.75,-0.85,22.69,2
0.69,0.84,9.58,0.05,-0.6,-0.55,22.69,2
0.89,0.01,9.67,-0.1,-0.4,-0.44,22.69,2
0.77,-1.11,10.34,-0.28,-0.45,-0.46,22.7,2
1.24,-2.14,10.76,-0.04,-0.44,-0.32,22.7,2
1.11,-3.28,11.28,-0.1,-0.0,-0.01,22.7,2
0.89,-2.89,11.34,0.12,0.36,0.21,22.7,2
0.46,-1.51,9.97,0.29,0.47,0.48,22.7,2
0.3,-0.11,8.95,-0.11,0.37,0.5,22.69,2
0.98,0.3,8.95,-0.04,0.21,0.39,22.7,2
0.01,0.39,8.76,-0.07,0.38,0.46,22.7,2
-0.48,0.59,8.36,-0.2,0.26,0.4,22.68,2
-1.42,0.44,8.18,0.18,0.03,0.47,22.68,2
-0.45,1.9,7.43,0.17,-0.01,0.23,22.69,2
-0.85,1.72,7.76,-0.1,-0.02,-0.1,22.7,2
-0.46,1.75,7.49,-0.04,-0.04,-0.32,22.7,2
-1.73,-0.28,8.56,-0.08,-0.24,-0.69,22.7,2
-1.16,-0.36,8.79,-0.18,-0.44,-0.48,22.7,2
-0.53,-1.43,9.89,-0.43,-0.26,-0.48,22.69,2
-0.51,-0.98,9.17,0.08,-0.46,-0.59,22.7,2
0.58,-1.74,10.4,0.14,-0.64,-0.54,22.71,2
0.86,-1.12,10.41,0.26,-0.47,-0.38,22.71,2
1.06,-2.71,11.18,-0.05,0.03,-0.01,22.7,2
0.78,-2.38,10.92,0.17,0.27,0.31,22.7,2
0.66,-0.96,10.5,0.3,0.52,0.62,22.69,2
0.19,0.61,9.47,0.01,0.39,0.42,22.69,2
0.25,0.66,8.91,0.19,0.08,0.31,22.69,2
-0.22,1.34,8.64,0.05,0.17,0.38,22.7,2
0.11,1.5,8.37,-0.18,0.17,0.36,22.69,2
-1.46,0.35,8.29,-0.08,0.25,0.73,22.69,2
-0.02,3.01,6.24,0.13,-0.07,0.32,22.69,2
-0.48,2.14,6.97,-0.24,0.16,0.23,22.69,2
-1.02,1.97,7.63,-0.21,-0.27,-0.9,22.69,2
-0.19,0.38,9.74,0.04,-0.57,-1.03,22.7,2
0.74,0.2,10.18,0.17,-0.51,-0.74,22.69,2
1.27,0.31,9.59,-0.02,-0.2,-0.42,22.69,2
0.45,-0.03,9.25,0.17,-0.46,-0.51,22.69,2
0.93,-0.92,10.48,-0.2,-0.61,-0.35,22.71,2
1.4,-2.0,11.44,-0.2,-0.27,-0.22,22.7,2
1.16,-2.08,10.26,0.03,0.2,0.11,22.7,2
1.03,-1.88,10.65,0.24,0.18,0.25,22.7,2
0.55,-1.06,10.41,0.14,0.34,0.5,22.7,2
1.03,0.41,9.45,0.02,0.24,0.49,22.71,2
1.36,1.21,8.92,0.24,0.33,0.56,22.69,2
-0.3,0.88,8.62,-0.06,0.55,0.81,22.69,2
-1.05,1.11,8.56,-0.23,0.36,0.83,22.69,2
-0.31,2.1,7.19,0.11,0.08,0.78,22.69,2
-0.17,4.47,6.36,0.32,0.11,0.22,22.69,2
-0.75,3.7,7.07,-0.17,0.03,-0.44,22.68,2
-0.72,1.61,8.45,-0.25,-0.41,-1.13,22.69,2
0.33,0.08,9.28,-0.13,-0.49,-0.85,22.69,2
0.97,-1.18,10.05,-0.26,-0.47,-0.51,22.69,2
0.69,-1.11,9.53,-0.2,-0.48,-0.39,22.69,2
0.48,-2.05,10.02,-0.33,-0.32,-0.3,22.7,2
1.7,-1.35,10.89,-0.04,-0.31,-0.33,22.69,2
1.05,-2.89,11.19,-0.02,0.12,-0.06,22.69,2
1.02,-2.54,10.84,0.0,0.29,0.12,22.69,2
0.95,-1.49,9.94,0.17,0.27,0.47,22.69,2
1.08,-0.17,9.05,0.13,0.07,0.27,22.69,2
1.25,0.84,8.98,0.14,0.33,0.74,22.69,2
0.09,1.12,8.59,-0.0,0.43,0.54,22.69,2
-0.54,1.36,8.53,-0.11,0.27,0.46,22.68,2
-0.26,1.27,8.06,0.23,0.08,0.45,22.68,2
-0.02,3.03,6.99,0.19,0.12,0.22,22.68,2
-0.47,2.38,7.43,-0.3,0.1,-0.09,22.68,2
-0.76,1.78,7.31,-0.29,-0.03,-0.46,22.69,2
-1.07,0.64,8.46,-0.18,-0.35,-0.58,22.68,2
-0.62,-1.01,9.51,-0.27,-0.51,-0.71,22.69,2
-0.69,-1.48,9.51,-0.19,-0.28,-0.44,22.69,2
0.59,-1.23,9.5,0.08,-0.72,-0.5,22.69,2
1.48,-1.61,10.2,-0.22,-0.39,-0.33,22.69,2
1.18,-2.75,10.59,-0.37,-0.28,-0.37,22.69,2
1.28,-3.92,11.35,0.16,0.07,0.03,22.69,2
1.27,-3.49,11.04,0.2,0.38,0.15,22.68,2
1.14,-1.59,10.16,0.25,0.49,0.38,22.69,2
1.02,-0.73,8.86,0.05,0.3,0.51,22.68,2
0.74,1.24,7.95,-0.06,0.62,1.0,22.69,2
-1.4,0.43,7.67,-0.16,0.23,0.85,22.68,2
-0.2,2.07,7.53,0.16,-0.18,0.47,22.68,2
0.2,2.4,7.32,-0.01,0.11,0.05,22.67,2
-0.62,1.27,7.45,-0.03,0.07,-0.34,22.68,2
-0.55,1.73,7.46,-0.12,-0.21,-0.87,22.68,2
-0.48,-0.5,8.46,-0.22,-0.36,-0.57,22.68,2
0.13,-0.45,9.45,0.17,-0.41,-0.26,22.69,2
0.47,-0.79,9.95,-0.06,-0.71,-0.34,22.68,2
0.83,-1.38,10.29,-0.29,-0.5,-0.37,22.68,2
1.59,-2.22,11.18,-0.22,-0.33,-0.38,22.69,2
1.36,-2.61,10.23,-0.12,0.09,-0.03,22.69,2
0.78,-2.77,10.52,0.27,0.16,0.29,22.69,2
0.87,-2.05,10.6,0.35,0.34,0.56,22.69,2
0.25,-0.25,10.48,0.25,0.38,0.59,22.68,2
0.76,1.32,9.07,0.37,0.25,0.38,22.68,2
1.0,1.54,8.55,0.17,0.5,0.56,22.67,2
-0.95,0.89,8.1,-0.07,0.36,0.77,22.68,2
-0.2,2.34,7.93,0.2,0.03,0.52,22.68,2
0.24,4.09,6.95,0.1,0.27,0.11,22.67,2
-0.91,2.23,6.96,-0.13,0.14,-0.36,22.68,2
-1.24,1.64,7.57,-0.32,-0.32,-0.83,22.68,2
-0.8,-0.67,9.79,-0.09,-0.48,-0.87,22.68,2
0.08,-1.04,9.73,-0.21,-0.38,-0.62,22.67,2
0.46,-1.82,8.87,-0.08,-0.54,-0.58,22.68,2
0.39,-1.97,9.73,-0.1,-0.41,-0.27,22.68,2
1.06,-1.86,10.38,-0.02,-0.4,-0.31,22.69,2
1.07,-2.86,11.32,-0.0,-0.21,-0.18,22.69,2
1.23,-3.3,11.67,0.06,0.39,0.28,22.68,2
0.7,-2.13,10.22,0.23,0.58,0.54,22.68,2
0.09,-0.53,9.03,-0.12,0.36,0.47,22.68,2
0.38,-0.95,8.58,-0.04,0.28,0.56,22.69,2
0.02,0.36,7.86,-0.13,0.26,0.56,22.67,2
-0.49,0.64,7.99,-0.29,0.1,0.62,22.67,2
-0.61,1.2,7.29,0.02,-0.08,0.55,22.68,2
-0.02,2.7,7.69,0.11,-0.07,0.22,22.67,2
-0.37,1.91,7.33,-0.09,0.19,-0.17,22.68,2
-1.11,0.44,7.47,-0.1,0.03,-0.55,22.68,2
-1.2,-0.52,8.59,0.01,-0.4,-1.0,22.68,2
-0.14,-0.74,9.41,0.02,-0.58,-0.92,22.69,2
0.31,-2.22,9.75,-0.17,-0.43,-0.61,22.68,2
0.57,-2.57,10.12,-0.02,-0.52,-0.32,22.68,2
0.71,-2.38,9.78,-0.15,-0.3,-0.18,22.68,2
0.69,-2.79,10.76,-0.13,-0.17,-0.17,22.68,2
0.62,-3.53,11.36,0.26,0.04,0.11,22.69,2
0.22,-2.9,10.81,0.21,0.39,0.35,22.68,2
0.31,-1.04,9.67,0.02,0.39,0.45,22.69,2
0.89,-0.55,8.49,0.29,0.05,0.26,22.67,2
0.44,0.42,8.49,0.28,0.33,0.97,22.67,2
-0.67,1.02,7.93,0.04,0.18,0.84,22.67,2
-0.38,0.83,8.06,-0.14,0.06,0.51,22.67,2
-0.22,1.16,6.81,0.11,0.01,0.31,22.67,2
-0.87,1.32,7.55,-0.06,0.2,0.11,22.67,2
-1.35,1.27,7.67,-0.11,0.04,-0.62,22.68,2
-1.12,-0.19,8.68,-0.08,-0.17,-0.66,22.67,2
-0.57,-0.54,9.26,-0.2,-0.38,-0.78,22.68,2
-1.0,-2.39,9.65,0.1,-0.59,-0.83,22.68,2
-0.0,-2.38,9.48,0.09,-0.61,-0.61,22.69,2
0.38,-2.59,10.13,-0.14,-0.55,-0.49,22.66,2
1.17,-2.33,9.8,-0.14,-0.25,-0.34,22.67,2
0.14,-5.23,10.98,-0.0,-0.01,-0.04,22.67,2
0.63,-4.43,11.09,0.24,0.32,0.41,22.67,2
0.54,-3.0,9.76,0.42,0.36,0.71,22.67,2
0.06,-0.56,9.02,-0.0,0.42,0.8,22.67,2
0.38,-0.3,9.21,0.37,0.16,0.44,22.67,2
-0.45,0.97,8.83,-0.12,0.36,0.46,22.66,2
-0.43,0.68,8.62,-0.27,0.26,0.48,22.66,2
-1.78,-0.48,7.34,-0.04,0.11,0.48,22.65,2
-0.57,0.84,6.45,0.07,-0.09,0.19,22.65,2
-0.39,1.62,7.29,0.21,-0.0,-0.1,22.66,2
-1.57,0.73,8.54,-0.29,-0.13,-0.76,22.66,2
-0.85,-1.13,8.83,-0.29,-0.19,-0.92,22.66,2
-1.12,-2.89,8.69,-0.2,-0.27,-0.7,22.67,2
-0.33,-2.85,8.32,0.04,-0.58,-0.6,22.66,2
0.16,-2.42,9.19,0.15,-0.78,-0.48,22.66,2
1.27,-3.2,10.98,-0.16,-0.55,-0.51,22.67,2
1.49,-4.59,10.88,-0.11,-0.07,-0.17,22.68,2
0.93,-4.13,10.21,0.25,0.04,0.15,22.67,2
0.83,-3.85,10.69,0.39,0.27,0.4,22.66,2
0.88,-1.3,9.58,0.24,0.43,0.63,22.67,2
0.31,-0.14,8.56,0.25,0.11,0.07,22.66,2
0.03,0.36,8.41,0.48,0.26,0.31,22.65,2
-0.42,0.51,8.47,0.29,0.11,0.41,22.66,2
-1.27,0.3,8.17,-0.09,0.09,0.37,22.66,2
0.03,1.71,7.36,0.06,-0.15,0.42,22.66,2
-0.48,2.21,7.5,0.17,0.02,0.28,22.66,2
-0.89,1.93,7.35,-0.35,0.25,-0.3,22.66,2
-1.91,-0.75,8.44,-0.04,-0.29,-0.92,22.67,2
-0.24,-1.22,9.34,0.17,-0.58,-0.83,22.67,2
-0.16,-1.77,8.96,-0.05,-0.51,-0.34,22.66,2
0.86,-1.61,9.47,0.15,-0.46,-0.37,22.66,2
0.42,-1.68,9.8,0.01,-0.45,-0.47,22.67,2
0.47,-2.19,10.37,-0.29,-0.28,-0.42,22.67,2
0.62,-4.41,11.24,-0.09,-0.02,-0.1,22.67,2
0.65,-4.37,11.15,0.19,0.14,0.1,22.66,2
1.32,-3.16,10.05,0.47,0.3,0.37,22.67,2
0.8,-0.41,9.38,0.05,0.45,0.63,22.66,2
0.44,0.1,8.51,0.23,0.34,0.58,22.65,2
-0.87,0.33,8.21,0.16,0.42,0.8,22.66,2
-1.04,-0.05,8.34,-0.08,0.31,0.84,22.66,2
-1.84,1.12,6.89,0.11,-0.14,0.66,22.66,2
-0.35,1.63,7.16,-0.02,-0.13,-0.06,22.65,2
-0.39,1.92,7.31,0.23,0.0,-0.34,22.65,2
-1.18,0.31,8.14,-0.25,-0.18,-0.75,22.66,2
-0.41,-1.53,9.75,-0.03,-0.33,-0.69,22.66,2
-0.44,-1.91,9.21,0.17,-0.41,-0.47,22.66,2
-0.5,-1.64,9.45,0.32,-0.66,-0.53,22.67,2
0.74,-1.77,10.63,-0.12,-0.58,-0.37,22.67,2
0.88,-2.26,10.23,-0.33,-0.37,-0.53,22.67,2
0.68,-4.14,11.26,0.17,-0.09,-0.01,22.67,2
1.41,-3.22,10.89,0.43,0.41,0.45,22.67,2
0.98,-1.11,9.95,0.23,0.63,0.74,22.67,2
0.07,-0.11,8.64,0.15,0.35,0.58,22.67,2
-0.26,0.32,8.85,0.19,0.15,0.28,22.66,2
-0.74,-0.04,8.81,0.05,0.08,0.27,22.65,2
-0.96,0.61,8.74,-0.06,0.19,0.48,22.65,2
-1.07,1.6,7.23,0.06,0.07,0.54,22.64,2
-0.06,2.66,6.71,0.2,-0.11,0.16,22.65,2
0.02,3.0,7.65,-0.14,0.01,-0.11,22.65,2
-1.01,1.91,8.28,-0.19,-0.15,-0.91,22.66,2
-0.36,-0.4,9.19,-0.08,-0.39,-0.86,22.66,2
-0.05,-1.05,9.12,-0.2,-0.41,-0.62,22.66,2
-0.04,-0.88,8.92,-0.1,-0.79,-0.94,22.65,2
1.39,-1.63,10.13,-0.08,-0.78,-0.65,22.66,2
2.05,-2.77,11.89,-0.06,-0.39,-0.39,22.65,2
1.53,-3.65,10.56,-0.03,0.12,0.08,22.66,2
1.08,-3.4,10.72,0.28,0.24,0.32,22.66,2
1.66,-1.48,10.31,0.46,0.36,0.6,22.66,2
0.82,0.02,8.99,0.09,0.26,0.34,22.66,2
1.33,0.25,8.96,0.1,0.2,0.35,22.66,2
-0.08,-0.21,8.93,-0.07,0.28,0.4,22.65,2
-0.37,0.58,8.8,-0.1,0.07,0.55,22.64,2
0.11,1.37,7.89,-0.05,0.06,0.51,22.66,2
-0.31,1.92,6.89,0.21,0.03,0.26,22.65,2
0.07,2.41,7.87,-0.3,0.04,-0.07,22.65,2
-0.23,1.52,8.04,-0.18,0.11,-0.48,22.66,2
-0.48,-0.81,8.35,-0.41,0.08,-0.61,22.66,2
-0.49,-1.82,8.82,-0.13,-0.3,-0.54,22.66,2
-0.41,-2.52,9.47,-0.24,-0.56,-0.6,22.67,2
0.22,-2.73,9.7,-0.23,-0.75,-0.56,22.67,2
1.73,-3.21,10.88,-0.28,-0.37,-0.45,22.66,2
1.87,-3.44,10.26,-0.04,-0.02,-0.16,22.66,2
1.12,-3.85,10.11,0.27,0.15,0.17,22.67,2
1.14,-3.12,10.47,0.57,0.31,0.58,22.66,2
0.65,-0.34,10.04,0.32,0.48,0.69,22.65,2
0.4,0.62,8.74,0.36,0.16,0.29,22.65,2
0.61,1.02,8.95,0.14,0.27,0.28,22.65,2
0.03,0.39,8.41,0.17,0.39,0.86,22.64,2
-0.7,1.59,8.04,0.15,0.08,0.41,22.65,2
-0.16,1.57,7.8,0.39,0.16,0.3,22.65,2
-1.35,3.41,7.41,0.05,0.03,0.06,22.64,2
0.18,2.45,7.28,-0.27,0.06,-0.05,22.64,2
-1.54,1.03,7.25,-0.39,-0.18,-0.65,22.65,2
-1.17,-0.13,8.26,0.09,-0.74,-0.97,22.67,2
0.59,-0.64,10.28,-0.2,-0.74,-0.87,22.66,2
0.12,-1.65,10.09,-0.1,-0.45,-0.58,22.66,2
1.8,-1.89,10.26,-0.2,-0.51,-0.59,22.65,2
1.21,-3.39,10.41,-0.09,-0.22,-0.42,22.66,2
1.06,-4.27,10.74,0.17,0.0,0.05,22.65,2
1.19,-3.42,10.73,0.43,0.28,0.44,22.65,2
1.19,-1.19,9.71,0.49,0.34,0.67,22.65,2
0.58,0.58,9.01,0.18,0.17,0.37,22.65,2
0.36,0.44,8.84,-0.07,0.34,0.47,22.66,2
-0.81,-0.25,8.71,-0.35,0.55,0.49,22.66,2
-0.79,-0.53,8.78,-0.19,0.26,0.22,22.65,2
-0.42,0.51,7.85,0.2,0.02,0.38,22.64,2
-0.4,1.02,7.36,0.11,-0.06,0.21,22.64,2
-0.35,1.81,7.97,0.01,0.01,0.07,22.65,2
-0.82,1.53,7.76,-0.18,-0.02,-0.25,22.66,2
-2.12,-0.58,8.37,-0.19,-0.23,-0.78,22.64,2
-1.31,-0.82,8.85,0.12,-0.31,-0.75,22.65,2
-0.52,-1.5,8.82,0.15,-0.73,-0.75,22.65,2
1.11,-1.2,10.52,0.12,-0.52,-0.33,22.66,2
0.72,-1.79,10.09,-0.13,-0.39,-0.47,22.65,2
0.9,-2.07,9.93,-0.02,-0.53,-0.42,22.66,2
1.47,-2.93,11.05,0.01,-0.17,-0.14,22.65,2
1.43,-3.27,11.25,0.27,0.24,0.24,22.66,2
1.06,-1.89,10.19,0.5,0.46,0.7,22.67,2
1.3,0.67,9.41,0.03,0.43,0.49,22.65,2
1.25,1.43,9.19,0.06,0.31,0.43,22.65,2
-0.39,0.93,8.75,-0.21,0.53,0.46,22.65,2
-0.86,0.52,8.22,-0.44,0.36,0.64,22.65,2
-0.87,0.44,8.11,-0.41,0.15,0.51,22.66,2
0.35,1.64,6.48,0.13,-0.02,0.25,22.65,2
-0.18,1.63,7.37,0.06,0.17,-0.01,22.64,2
-1.09,1.26,7.74,-0.27,0.0,-0.46,22.65,2
-1.7,-0.99,8.8,-0.25,-0.21,-0.57,22.65,2
-0.56,-1.29,9.53,-0.24,-0.29,-0.5,22.65,2
-0.41,-1.54,9.61,0.05,-0.51,-0.52,22.65,2
0.2,-2.23,9.93,-0.11,-0.66,-0.61,22.65,2
1.3,-2.36,10.63,0.04,-0.48,-0.46,22.66,2
1.31,-3.73,11.05,-0.16,-0.06,-0.12,22.65,2
1.14,-3.66,11.19,0.27,0.17,0.2,22.65,2
0.78,-2.5,10.42,0.38,0.5,0.65,22.65,2
0.47,-0.21,9.41,0.21,0.36,0.69,22.64,2
1.76,1.32,8.99,0.41,0.32,0.4,22.64,2
0.44,1.67,8.82,0.25,0.43,0.6,22.63,2
-0.8,1.59,8.22,-0.39,0.15,0.26,22.64,2
-0.83,0.92,7.51,-0.09,-0.02,0.37,22.64,2
-0.27,1.33,7.42,-0.07,-0.02,0.13,22.64,2
-0.5,1.39,7.75,-0.11,0.02,-0.1,22.64,2
-0.98,0.76,7.97,-0.3,0.14,-0.26,22.63,2
-0.61,-0.18,9.68,-0.22,-0.15,-0.43,22.65,2
-0.66,-1.63,9.72,-0.45,0.1,-0.22,22.65,2
-0.69,-1.44,9.3,-0.28,-0.07,-0.13,22.65,2
-0.09,-1.52,9.0,0.03,-0.46,-0.45,22.65,2
0.83,-1.48,10.24,0.18,-0.64,-0.47,22.64,2
0.89,-2.75,11.18,-0.14,-0.3,-0.37,22.65,2
0.62,-2.89,10.42,0.15,0.11,0.08,22.65,2
0.94,-2.22,10.22,0.44,0.22,0.33,22.64,2
0.67,-0.95,10.16,0.12,0.33,0.4,22.64,2
0.09,0.17,9.2,0.19,0.08,0.22,22.64,2
0.71,0.66,9.15,-0.0,-0.02,-0.07,22.63,2
-0.05,0.7,8.88,-0.29,0.23,0.43,22.64,2
-0.13,0.96,8.26,-0.01,0.06,0.59,22.64,2
-0.02,1.62,7.82,-0.17,0.01,0.53,22.64,2
0.37,2.04,6.87,-0.0,0.18,-0.01,22.64,2
0.16,1.49,7.63,-0.17,0.38,-0.08,22.64,2
-1.3,-0.79,8.26,-0.28,-0.03,-0.58,22.64,2
-0.84,-1.24,9.03,0.07,-0.37,-0.59,22.64,2
-0.23,-0.87,9.85,-0.04,-0.28,-0.36,22.64,2
0.5,-0.94,9.77,0.21,-0.67,-0.53,22.64,2
1.15,-1.89,10.49,-0.06,-0.7,-0.51,22.64,2
0.76,-3.39,11.41,-0.15,-0.21,-0.27,22.65,2
1.02,-2.59,10.84,0.29,0.06,0.05,22.64,2
0.61,-2.24,10.62,0.3,0.42,0.39,22.65,2
1.03,-0.07,9.17,0.09,0.29,0.3,22.65,2
0.66,0.43,8.93,0.24,-0.08,0.14,22.64,2
0.81,0.77,9.16,0.04,0.2,0.38,22.63,2
0.29,0.52,8.67,-0.11,0.12,0.21,22.62,2
0.05,0.42,8.27,-0.07,0.07,0.35,22.64,2
0.08,0.7,7.84,0.11,-0.08,0.5,22.63,2
0.61,2.38,7.22,0.13,0.1,0.14,22.64,2
0.04,2.15,7.45,0.02,0.16,-0.17,22.64,2
-0.49,1.12,8.16,-0.46,-0.21,-0.59,22.63,2
0.44,-0.87,9.43,-0.36,-0.2,-0.7,22.64,2
-0.16,-1.17,8.46,-0.13,-0.22,-0.6,22.65,2
-0.38,-2.37,8.94,0.18,-0.42,-0.28,22.65,2
0.8,-1.93,10.42,0.14,-0.6,-0.32,22.65,2
1.18,-2.66,10.87,-0.08,-0.45,-0.55,22.64,2
0.75,-4.01,10.88,0.07,0.15,0.01,22.64,2
0.59,-3.11,10.53,0.3,0.27,0.39,22.64,2
0.41,-1.19,10.05,0.3,0.26,0.51,22.64,2
-0.22,0.15,9.05,-0.09,0.07,0.25,22.64,2
1.0,0.24,8.96,0.16,0.02,0.05,22.64,2
0.43,1.04,8.86,-0.03,0.25,0.21,22.64,2
-0.68,0.17,8.34,-0.29,0.19,0.42,22.64,2
-0.32,0.62,7.49,-0.05,-0.06,0.47,22.64,2
0.38,1.17,7.04,-0.16,0.09,0.32,22.63,2
0.21,0.7,7.83,0.07,0.08,0.08,22.64,2
-0.36,0.35,8.51,0.17,0.09,-0.52,22.63,2
-0.22,0.73,9.57,0.31,-0.21,-0.55,22.63,2
-0.55,-0.49,9.55,-0.28,-0.1,-0.61,22.64,2
-0.72,-0.93,9.22,0.15,-0.52,-0.5,22.64,2
0.71,-0.68,9.4,0.03,-0.72,-0.34,22.64,2
0.96,-1.46,11.26,-0.15,-0.42,-0.32,22.64,2
1.09,-2.57,11.45,0.07,0.07,0.06,22.64,2
0.29,-2.08,10.83,0.17,0.42,0.31,22.64,2
0.58,-0.64,10.18,0.23,0.33,0.45,22.64,2
-0.09,0.8,8.81,0.23,0.11,0.36,22.63,2
0.44,1.19,9.37,-0.06,0.13,0.05,22.63,2
0.13,0.64,8.35,-0.35,0.21,0.38,22.63,2
0.18,1.08,7.91,-0.2,0.09,0.19,22.63,2
