accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
2.15,6.56,6.47,3.6,-0.6,-0.09,22.97,4
3.34,8.62,3.44,3.31,-0.44,0.03,22.96,4
1.43,11.09,-0.55,3.31,-0.27,0.19,22.97,4
1.41,9.99,-4.3,3.45,-0.43,0.0,22.98,4
1.59,7.86,-7.41,3.48,-0.75,-0.44,22.98,4
1.18,4.72,-8.84,2.54,-0.62,-0.3,22.97,4
0.37,2.38,-11.03,1.96,-0.56,-0.12,22.98,4
0.01,-0.07,-10.78,2.65,-0.53,0.04,22.97,4
-1.04,-2.83,-9.89,1.49,-0.34,0.33,22.98,4
-1.9,-3.7,-9.26,1.27,-0.24,-0.2,22.99,4
-2.0,-5.61,-9.23,2.42,0.04,0.16,23.0,4
-1.41,-7.12,-5.49,3.02,0.17,-0.33,23.0,4
-0.87,-8.6,-3.42,3.37,-0.02,-0.32,22.99,4
-0.31,-9.82,0.91,2.74,-0.16,-0.06,22.99,4
-0.25,-8.84,3.37,2.45,0.09,0.07,22.99,4
-0.53,-7.04,5.73,2.76,0.13,0.15,22.99,4
-0.7,-4.38,7.8,2.67,0.05,0.07,23.0,4
-1.63,-1.4,8.79,2.71,0.1,0.29,22.99,4
-1.33,0.44,9.17,1.36,-0.15,0.27,23.0,4
-0.49,2.71,9.32,0.9,-0.44,-0.11,22.99,4
-0.75,1.41,9.74,-0.93,-0.23,0.08,22.99,4
0.42,0.24,9.49,-2.34,-0.06,0.83,23.0,4
0.09,-2.62,8.7,-2.81,-0.39,0.93,23.0,4
-1.38,-6.25,7.0,-2.8,-0.19,0.82,23.0,4
-1.44,-7.41,5.58,-2.41,-0.26,0.62,22.99,4
-1.2,-8.87,3.66,-2.19,-0.2,0.53,22.99,4
-1.94,-9.79,0.81,-1.63,0.09,0.65,23.0,4
-2.57,-9.8,-0.16,-1.04,0.22,0.19,23.0,4
-2.0,-9.34,-0.07,-1.18,0.4,0.07,22.99,4
-1.61,-9.86,-1.55,-1.32,0.24,0.14,22.99,4
-2.55,-9.69,-4.21,-0.62,0.78,0.45,22.99,4
-1.64,-7.07,-4.59,-1.13,1.03,0.05,23.0,4
-1.67,-7.02,-6.31,-1.98,0.93,-0.05,23.0,4
0.03,-4.97,-8.53,-2.79,1.28,-0.45,23.01,4
0.84,-2.46,-10.55,-2.63,0.5,-0.61,23.0,4
1.69,-0.19,-10.41,-1.93,0.56,-0.45,23.01,4
1.92,2.11,-10.03,-2.32,0.8,-0.25,23.0,4
2.46,4.5,-9.14,-2.28,0.7,-0.16,23.0,4
3.96,6.75,-6.92,-2.75,0.94,-0.1,23.0,4
3.8,8.45,-3.89,-3.36,0.5,-0.69,23.0,4
1.44,10.14,-0.64,-3.77,-0.14,-1.31,23.0,4
1.98,8.91,3.75,-3.32,0.34,-1.01,23.0,4
1.07,7.0,6.6,-2.78,0.47,-0.72,23.01,4
0.23,4.73,8.06,-2.37,0.24,-0.63,22.99,4
-0.46,3.0,9.16,-1.36,0.22,-0.62,22.99,4
-0.33,-0.01,8.74,-2.3,0.22,-0.52,22.99,4
-1.73,-1.7,8.51,-1.63,0.2,-0.54,22.99,4
-0.97,-3.11,8.17,0.07,-0.17,0.03,23.0,4
-0.15,-2.77,8.03,1.67,-1.03,0.83,23.0,4
1.11,1.08,8.79,2.85,-0.71,0.68,23.0,4
2.61,5.41,8.95,2.84,-0.51,-0.06,22.99,4
1.29,8.19,6.23,3.0,-0.94,0.14,23.0,4
2.52,9.74,2.64,3.38,-0.67,-0.33,23.0,4
1.56,10.38,-1.31,4.56,-0.76,-0.26,23.0,4
1.08,8.64,-6.65,5.01,-1.07,-0.22,23.0,4
0.82,5.06,-9.25,3.53,-0.67,-0.27,23.01,4
0.38,1.08,-10.64,5.07,-0.4,0.13,23.02,4
-0.9,-3.17,-9.95,1.4,-0.8,0.01,23.02,4
-0.96,-4.48,-9.29,1.39,-0.2,-0.17,23.01,4
-1.36,-6.34,-8.24,1.78,-0.15,0.44,23.03,4
-1.49,-7.18,-6.7,2.2,-0.24,0.33,23.01,4
-1.4,-8.47,-5.24,3.3,0.06,-0.03,23.02,4
-1.56,-9.31,-1.19,3.08,-0.03,-0.27,23.03,4
-1.25,-8.87,1.67,2.55,0.11,-0.35,23.03,4
-1.31,-7.58,3.72,2.93,-0.0,-0.3,23.03,4
-0.37,-5.63,6.54,3.04,-0.14,-0.0,23.04,4
-0.69,-3.57,8.27,2.07,-0.12,0.33,23.02,4
-0.61,-1.22,8.93,1.94,-0.35,0.45,23.03,4
0.03,1.52,9.32,1.45,-0.04,0.26,23.03,4
-0.67,1.6,9.66,-0.12,0.06,-0.13,23.02,4
-0.25,0.4,9.43,-1.29,0.32,0.51,23.03,4
-1.18,-0.71,8.78,-2.24,0.13,0.88,23.02,4
-0.73,-3.23,8.06,-2.74,-0.21,0.8,23.02,4
-0.89,-5.93,6.38,-2.53,-0.48,0.49,23.03,4
-1.07,-7.81,4.86,-1.9,-0.27,0.24,23.03,4
-1.42,-8.23,3.28,-1.64,-0.14,0.2,23.02,4
-2.04,-10.06,0.76,-0.68,-0.28,-0.06,23.02,4
-1.16,-9.57,2.17,-0.54,-0.19,-0.17,23.03,4
-1.39,-9.57,0.97,-1.41,0.12,0.03,23.03,4
-1.12,-10.58,-0.96,-0.79,0.77,0.75,23.04,4
-2.39,-8.59,-2.35,-1.17,1.65,0.58,23.03,4
-2.7,-8.56,-5.12,-1.82,1.58,0.04,23.03,4
-0.0,-7.15,-7.05,-2.13,1.31,-0.74,23.03,4
1.3,-5.53,-8.87,-2.16,0.64,-0.66,23.02,4
2.74,-2.89,-9.73,-2.42,0.61,-0.39,23.03,4
3.83,-0.19,-9.7,-1.58,0.9,-0.45,23.02,4
4.42,2.08,-10.41,-2.0,1.23,-0.36,23.03,4
5.64,3.97,-8.47,-2.28,1.11,-0.27,23.02,4
6.77,5.56,-5.63,-2.73,1.04,-0.63,23.03,4
6.34,7.82,-3.32,-2.67,1.21,-0.7,23.03,4
5.21,9.09,0.94,-4.95,0.93,-1.07,23.02,4
3.71,8.42,5.53,-3.74,0.78,-0.99,23.03,4
2.59,4.67,7.71,-2.04,0.82,-0.88,23.03,4
1.05,2.45,8.59,-1.74,0.63,-0.81,23.02,4
-0.04,0.76,9.27,-1.79,0.57,-0.95,23.03,4
-0.43,-1.26,8.47,-1.24,0.53,-0.7,23.03,4
-0.73,-1.7,8.97,-0.12,0.27,-0.3,23.03,4
-0.46,-1.72,8.97,0.55,-0.26,-0.15,23.02,4
-0.43,-0.74,8.15,1.67,-0.48,0.15,23.03,4
1.34,1.33,8.05,2.71,-1.09,0.52,23.02,4
2.21,6.39,6.29,4.57,-0.84,0.92,23.03,4
1.98,10.44,3.99,4.16,-1.14,0.04,23.03,4
2.24,10.25,-0.51,3.22,-1.01,-0.32,23.03,4
2.21,9.14,-4.14,3.41,-0.74,-0.22,23.04,4
1.83,6.8,-7.6,2.91,-0.47,-0.17,23.04,4
1.74,4.64,-9.39,3.35,-0.55,-0.17,23.05,4
0.66,1.58,-10.84,1.62,-0.53,-0.21,23.04,4
0.02,-0.82,-10.64,1.88,-0.65,0.07,23.05,4
-0.57,-3.25,-10.06,3.76,-0.38,0.41,23.05,4
-1.3,-6.1,-8.08,1.25,-0.52,0.21,23.04,4
-1.97,-7.61,-7.13,2.32,-0.05,-0.38,23.05,4
-1.22,-8.59,-3.29,3.35,0.04,-0.47,23.05,4
-1.55,-8.53,1.21,3.9,0.03,-0.18,23.06,4
-0.86,-7.69,5.04,2.81,0.01,-0.3,23.05,4
-1.63,-6.37,6.25,2.11,-0.02,-0.07,23.05,4
-0.94,-4.3,7.6,2.21,-0.27,0.37,23.06,4
-0.97,-1.78,9.35,1.99,-0.3,0.29,23.07,4
-0.64,-0.53,9.29,1.36,-0.44,0.14,23.05,4
0.01,0.93,9.73,0.44,-0.18,0.26,23.06,4
-0.94,0.01,9.37,-0.79,-0.01,0.34,23.07,4
-0.34,-0.83,9.24,-2.17,-0.23,0.83,23.06,4
-0.8,-3.89,8.14,-2.59,-0.3,0.67,23.06,4
-0.62,-5.9,7.06,-2.05,-0.31,0.36,23.06,4
-1.05,-8.11,4.54,-1.98,-0.16,-0.18,23.06,4
-0.46,-8.55,3.95,-1.62,0.07,0.09,23.07,4
-1.24,-8.41,2.82,-1.73,0.19,0.87,23.06,4
-1.3,-9.88,0.69,-0.7,0.07,0.17,23.06,4
-1.26,-9.88,0.17,-1.48,0.25,0.27,23.06,4
-1.81,-10.12,-1.99,-1.08,0.33,0.57,23.06,4
-3.23,-9.62,-2.78,-1.03,0.48,0.33,23.06,4
-1.88,-8.52,-4.47,-1.62,0.71,0.32,23.06,4
-2.24,-7.46,-5.95,-2.84,1.03,0.48,23.06,4
0.13,-3.53,-9.54,-2.73,1.56,0.01,23.06,4
1.21,-1.44,-10.78,-2.8,1.91,-0.79,23.07,4
2.02,1.44,-10.15,-1.94,1.34,-0.19,23.07,4
3.72,3.29,-9.36,-2.37,0.97,-0.41,23.07,4
3.29,5.63,-7.46,-2.53,0.97,-0.58,23.07,4
4.29,7.63,-4.12,-2.3,1.14,-0.23,23.05,4
4.67,9.57,-2.0,-2.11,1.22,-0.7,23.05,4
3.42,9.02,1.35,-3.02,0.71,-1.32,23.05,4
2.63,8.84,3.32,-2.68,0.37,-1.22,23.06,4
1.36,6.52,6.2,-2.42,0.22,-1.18,23.06,4
-0.3,4.51,7.77,-1.94,0.06,-0.72,23.06,4
-0.42,2.39,8.83,-1.71,0.13,-0.86,23.05,4
-1.03,0.32,9.41,-1.23,0.39,-0.52,23.06,4
-1.11,-1.29,8.4,-1.21,0.38,-0.25,23.06,4
-1.72,-1.83,8.34,-0.01,-0.1,-0.12,23.06,4
-0.84,-0.5,8.07,2.29,-1.4,0.56,23.06,4
1.16,2.74,7.86,3.35,-0.99,0.45,23.06,4
2.34,8.14,5.91,3.81,-0.73,0.49,23.05,4
2.19,9.67,3.14,3.66,-0.9,0.14,23.05,4
2.18,9.6,-0.86,3.4,-0.78,-0.08,23.05,4
1.5,9.05,-4.92,3.72,-0.73,-0.12,23.06,4
1.64,6.42,-9.15,3.95,-0.7,-0.02,23.07,4
1.26,2.12,-9.09,3.59,-0.72,0.14,23.07,4
0.08,-0.9,-10.79,1.42,-0.43,-0.18,23.07,4
0.11,-2.96,-9.8,1.71,-0.52,-0.22,23.07,4
-0.43,-4.61,-10.13,2.02,-0.09,0.08,23.07,4
-0.74,-5.97,-8.81,1.22,-0.22,0.11,23.07,4
-2.26,-7.61,-7.27,0.97,-0.16,0.42,23.07,4
-2.3,-8.18,-8.24,1.93,-0.02,-0.1,23.06,4
-1.02,-8.59,-4.5,3.85,-0.09,-0.22,23.07,4
-0.03,-8.98,1.31,3.42,-0.13,-0.2,23.08,4
-0.31,-7.02,4.56,3.02,-0.34,0.26,23.07,4
-0.78,-5.58,6.7,2.85,-0.48,0.1,23.08,4
-0.47,-2.31,8.59,2.72,-0.47,-0.27,23.08,4
0.36,-0.88,9.54,1.86,-0.22,-0.05,23.08,4
0.15,1.29,9.15,1.45,-0.35,-0.06,23.07,4
0.63,2.67,9.61,0.35,-0.05,0.01,23.08,4
0.0,1.82,9.91,-1.26,0.22,0.42,23.08,4
0.14,-0.69,8.73,-2.5,0.03,0.81,23.08,4
-1.0,-2.29,8.44,-2.74,-0.19,0.99,23.08,4
-0.65,-5.8,6.48,-2.69,-0.2,0.32,23.07,4
-0.87,-8.33,4.49,-1.6,-0.1,0.19,23.08,4
-1.06,-8.95,4.94,-0.94,0.01,0.19,23.08,4
-1.2,-9.23,2.4,-0.58,0.03,0.03,23.07,4
-1.0,-9.11,2.75,-0.66,0.22,-0.1,23.08,4
-1.57,-8.89,2.09,-1.17,0.48,0.06,23.08,4
-1.68,-9.86,-1.28,-1.02,0.69,0.21,23.09,4
-2.07,-10.0,-1.19,-1.04,0.99,0.33,23.08,4
-0.64,-9.07,-2.63,-1.85,1.35,-0.29,23.08,4
-0.57,-7.69,-6.59,-2.28,1.29,-0.86,23.08,4
1.95,-7.03,-7.54,-1.06,0.81,-0.3,23.08,4
1.86,-6.97,-8.49,-1.02,0.41,-0.4,23.09,4
4.13,-4.38,-8.66,-1.54,0.42,0.04,23.08,4
3.69,-2.3,-9.76,-2.21,0.84,-0.63,23.08,4
4.45,-0.84,-9.16,-2.62,0.55,-0.67,23.08,4
4.45,1.69,-8.95,-1.87,0.85,-0.27,23.09,4
5.9,4.17,-7.82,-2.31,0.95,-0.38,23.07,4
6.72,6.36,-5.3,-1.99,0.59,-0.84,23.08,4
5.46,8.19,-3.44,-2.34,0.74,-1.01,23.07,4
4.56,9.49,-0.42,-2.49,0.67,-1.56,23.08,4
3.33,8.53,3.48,-3.11,0.9,-1.23,23.08,4
1.44,7.08,5.33,-2.17,0.54,-0.77,23.08,4
0.24,6.79,6.27,-1.24,0.4,-0.38,23.07,4
-0.06,5.11,7.8,-1.84,-0.11,-0.68,23.08,4
0.22,4.28,9.28,-1.12,0.09,-0.76,23.09,4
-1.3,1.3,8.12,-0.77,-0.07,-0.27,23.1,4
-0.95,1.46,9.32,-0.22,-0.01,-0.14,23.09,4
-1.38,0.78,9.6,-1.03,0.12,-0.41,23.09,4
-2.12,-0.19,7.43,-0.52,0.02,-0.41,23.09,4
-0.94,0.59,9.64,0.44,-0.21,0.08,23.11,4
-0.53,0.94,8.75,2.05,-0.52,0.2,23.09,4
-0.08,5.21,7.67,3.47,-0.78,0.76,23.09,4
0.14,7.14,4.1,4.1,-0.22,0.46,23.1,4
0.08,10.22,0.73,3.45,-0.47,0.26,23.09,4
0.66,9.05,-2.6,3.47,-0.61,-0.1,23.1,4
0.82,8.66,-7.98,4.41,-0.57,-0.12,23.09,4
0.91,3.45,-10.5,5.73,-0.35,0.32,23.09,4
-0.04,-2.13,-10.34,1.91,-0.53,0.04,23.09,4
0.05,-3.86,-10.17,2.09,-0.42,0.25,23.1,4
-0.49,-6.01,-8.71,2.34,-0.38,0.38,23.1,4
-1.61,-7.45,-7.98,1.0,-0.07,0.3,23.09,4
-1.38,-8.17,-5.98,2.16,0.3,-0.01,23.11,4
-0.26,-9.42,-3.41,2.84,0.58,-0.22,23.1,4
-0.63,-8.76,0.46,3.0,0.24,0.16,23.1,4
-0.36,-8.16,3.6,2.61,-0.05,0.16,23.1,4
-0.71,-7.33,5.26,1.84,-0.03,0.23,23.1,4
-1.02,-5.76,6.83,2.26,0.09,0.44,23.11,4
-1.22,-3.4,8.32,2.6,0.11,0.58,23.12,4
-1.64,-0.65,8.91,1.72,0.07,0.75,23.11,4
-2.06,1.03,9.21,1.16,-0.24,0.48,23.1,4
-1.25,2.62,9.46,0.4,-0.23,0.15,23.12,4
-1.74,1.78,9.62,-0.89,-0.21,0.2,23.11,4
-1.28,0.34,9.04,-3.26,-0.05,0.74,23.1,4
-0.63,-3.26,8.65,-2.96,-0.02,0.47,23.11,4
-1.0,-6.17,6.65,-2.98,-0.24,0.33,23.12,4
-1.39,-7.73,4.02,-2.97,-0.22,0.45,23.11,4
-1.47,-9.21,0.37,-2.49,0.13,0.12,23.11,4
-0.98,-9.65,-1.5,-1.53,-0.01,-0.15,23.11,4
-1.3,-9.7,-3.0,-0.46,-0.24,0.05,23.11,4
-1.02,-9.3,-4.41,-1.52,0.04,0.08,23.12,4
-1.56,-8.77,-7.2,-1.34,0.11,0.19,23.11,4
-1.2,-7.8,-5.8,-0.86,0.43,0.6,23.11,4
-1.77,-6.45,-7.54,-1.71,0.85,0.59,23.11,4
-0.51,-3.52,-9.5,-3.03,1.37,0.5,23.1,4
0.14,-0.74,-10.78,-3.34,1.06,-0.19,23.11,4
1.08,3.03,-9.61,-3.02,1.18,-0.09,23.11,4
2.53,6.31,-7.81,-3.07,1.2,-0.14,23.12,4
3.25,9.19,-3.89,-4.47,0.57,-0.69,23.12,4
2.51,9.96,0.08,-3.7,0.73,-0.51,23.12,4
2.03,8.71,5.41,-5.59,0.15,-0.6,23.11,4
-1.03,4.2,9.06,-4.15,1.0,-0.36,23.1,4
0.08,0.17,9.15,-1.93,0.07,-0.42,23.1,4
0.21,-2.35,8.41,-1.27,0.18,-0.24,23.09,4
-0.08,-2.14,9.06,-0.11,0.03,-0.06,23.12,4
-0.17,-2.62,9.17,0.16,0.0,0.1,23.11,4
0.3,-2.6,7.38,2.1,-0.85,0.75,23.11,4
0.95,3.54,8.41,3.73,-1.16,0.16,23.11,4
3.11,5.89,7.52,3.59,-0.86,0.2,23.11,4
2.87,8.73,4.07,3.63,-0.64,-0.13,23.11,4
1.78,10.71,-0.02,4.47,-1.05,-0.31,23.12,4
2.13,9.24,-4.61,3.82,-0.78,-0.19,23.12,4
1.61,6.84,-8.54,4.94,-0.83,0.04,23.12,4
0.77,1.91,-9.73,3.6,-0.9,-0.19,23.12,4
0.2,-1.16,-11.09,2.17,-0.87,-0.14,23.11,4
-0.62,-3.48,-9.76,2.17,-0.46,-0.13,23.11,4
-1.47,-5.15,-7.25,1.26,-0.17,0.15,23.13,4
-0.74,-6.89,-7.89,1.67,0.3,-0.95,23.12,4
-1.86,-7.86,-6.16,4.01,0.46,-0.31,23.11,4
-1.6,-8.68,-1.43,4.66,0.07,-0.31,23.12,4
-0.84,-7.42,4.6,4.28,-0.28,-0.53,23.12,4
-1.3,-5.42,7.45,2.77,-0.12,-0.06,23.12,4
-0.78,-3.57,7.31,2.76,-0.31,0.23,23.12,4
-0.76,0.46,9.19,2.76,-0.35,0.43,23.12,4
0.0,2.3,9.82,0.04,-0.2,0.04,23.12,4
0.03,0.48,9.59,-1.34,0.17,0.46,23.12,4
-0.44,-0.29,9.48,-1.65,0.15,0.79,23.11,4
-1.37,-3.48,8.34,-3.89,0.37,1.09,23.13,4
-1.75,-6.65,5.81,-3.21,0.12,0.62,23.13,4
-1.91,-8.93,3.0,-2.19,-0.07,0.35,23.12,4
-2.04,-9.24,1.4,-1.84,-0.0,0.15,23.12,4
-2.01,-9.43,-0.72,-1.13,-0.05,0.17,23.13,4
-2.46,-9.22,-1.76,-2.09,0.33,0.08,23.12,4
-2.9,-8.51,-5.5,-1.64,0.25,0.48,23.11,4
-3.12,-8.41,-3.4,-0.43,0.25,0.67,23.12,4
-3.54,-6.89,-6.37,-2.52,1.14,0.52,23.12,4
-2.08,-3.4,-8.35,-2.89,1.27,0.42,23.13,4
-0.28,-0.84,-10.68,-3.14,1.34,0.01,23.13,4
0.98,3.66,-10.54,-3.67,1.29,-0.11,23.13,4
2.51,6.22,-7.82,-3.21,1.45,0.21,23.12,4
3.27,8.68,-5.23,-3.88,1.75,0.13,23.13,4
3.4,10.06,-0.23,-4.47,1.08,-0.46,23.13,4
2.41,8.37,4.87,-5.26,0.6,-0.81,23.12,4
1.03,4.3,8.29,-3.0,0.71,-0.66,23.12,4
0.88,0.71,8.98,-3.27,0.56,-0.55,23.12,4
-0.04,-2.16,8.76,-2.24,0.46,-0.32,23.12,4
-0.4,-4.36,7.04,-0.68,0.02,-0.01,23.12,4
-0.69,-4.15,6.77,1.9,-1.35,0.94,23.12,4
1.6,0.94,8.48,3.86,-1.0,0.25,23.13,4
1.66,6.86,7.94,4.21,-0.86,-0.03,23.13,4
1.95,9.43,4.61,4.26,-1.14,-0.45,23.13,4
2.59,10.23,0.25,3.79,-1.17,-0.61,23.14,4
2.44,9.56,-4.46,4.77,-0.89,-0.34,23.14,4
1.42,6.64,-8.07,4.29,-0.97,-0.2,23.13,4
0.61,2.56,-10.04,3.45,-0.8,-0.3,23.14,4
-0.17,-0.69,-10.21,2.15,-0.54,-0.3,23.13,4
-1.02,-3.07,-10.0,1.86,-0.53,-0.25,23.14,4
-2.03,-4.95,-8.34,1.16,-0.14,0.01,23.15,4
-3.59,-6.33,-9.26,1.19,-0.19,-0.58,23.14,4
-2.76,-7.58,-7.45,3.36,0.5,-0.35,23.14,4
-2.21,-9.11,-2.28,3.87,0.15,-0.25,23.14,4
-1.98,-8.46,3.29,4.09,-0.17,-0.29,23.15,4
-2.0,-6.93,5.33,3.1,-0.23,-0.26,23.14,4
-1.47,-4.22,7.8,2.64,-0.42,-0.08,23.14,4
-0.75,-1.88,8.71,2.15,-0.36,0.28,23.14,4
-0.91,-0.15,9.05,2.06,-0.36,0.41,23.15,4
-0.2,3.36,9.46,1.29,-0.11,-0.09,23.14,4
-0.67,2.18,9.97,-1.08,0.12,0.23,23.15,4
-0.42,0.3,9.59,-2.94,0.46,0.93,23.14,4
-1.28,-3.56,8.21,-3.08,-0.02,0.87,23.16,4
-2.06,-6.0,6.13,-3.49,0.12,0.65,23.15,4
-2.1,-8.49,2.78,-2.93,-0.13,0.47,23.15,4
-2.59,-8.88,1.01,-1.85,-0.19,0.45,23.15,4
-2.69,-9.79,-0.98,-0.55,-0.31,0.35,23.15,4
-3.09,-9.17,-0.58,-1.06,-0.02,0.47,23.14,4
-2.76,-9.24,-1.76,-1.18,0.19,0.01,23.15,4
-2.72,-8.18,-4.65,-2.6,0.42,0.27,23.14,4
-1.52,-7.63,-5.05,-0.55,-0.06,-0.12,23.14,4
-3.1,-5.83,-7.3,-2.26,1.41,0.59,23.15,4
-0.62,-2.0,-9.15,-3.1,2.2,0.99,23.15,4
2.01,0.75,-10.64,-2.68,2.83,0.8,23.16,4
4.68,3.09,-9.27,-2.0,2.15,-0.24,23.17,4
6.33,5.24,-7.35,-2.95,1.67,-0.31,23.16,4
6.8,7.57,-3.99,-2.58,0.81,-0.8,23.16,4
6.11,8.98,-0.69,-3.08,1.07,-1.18,23.16,4
3.97,9.49,2.35,-2.66,1.03,-0.95,23.16,4
1.82,7.51,5.01,-4.27,0.54,-1.11,23.16,4
0.32,4.45,7.76,-2.35,0.45,-1.02,23.15,4
0.12,1.96,9.22,-2.53,0.36,-1.09,23.15,4
-0.8,-1.44,8.35,-2.57,0.3,-0.82,23.16,4
-0.89,-3.55,7.92,-0.83,0.4,-0.51,23.16,4
-0.94,-3.21,8.51,0.27,-0.31,0.06,23.15,4
-0.6,-3.12,7.88,1.85,-1.11,0.36,23.16,4
1.07,1.53,9.42,3.34,-0.78,-0.23,23.15,4
2.3,4.21,7.7,3.73,-0.83,0.49,23.14,4
2.61,8.1,5.06,4.18,-0.7,0.09,23.16,4
2.58,11.01,1.86,4.29,-0.93,-0.14,23.16,4
1.57,10.0,-2.06,3.05,-0.33,-0.15,23.17,4
1.16,8.62,-6.38,3.82,-0.32,-0.02,23.16,4
0.82,5.09,-8.75,4.34,-0.66,-0.04,23.17,4
0.14,0.72,-9.46,3.17,-0.67,-0.01,23.16,4
-0.33,-2.28,-10.56,1.58,-0.43,-0.17,23.17,4
-0.21,-3.71,-9.85,1.6,-0.35,0.02,23.17,4
-1.63,-5.19,-8.56,1.3,-0.34,0.26,23.18,4
-2.38,-6.72,-10.14,0.39,-1.05,0.84,23.17,4
-1.63,-7.71,-8.07,2.37,0.16,-0.01,23.17,4
-1.04,-8.47,-3.58,3.87,-0.08,0.07,23.17,4
-1.38,-8.53,2.26,3.91,-0.32,0.0,23.17,4
-1.26,-7.76,4.71,3.08,-0.19,-0.03,23.16,4
-1.34,-5.07,7.18,2.95,-0.2,-0.15,23.17,4
-0.7,-2.5,8.83,2.52,-0.3,-0.03,23.17,4
-1.2,-0.76,8.86,2.2,-0.56,0.48,23.17,4
0.83,2.83,9.64,1.57,-0.54,0.33,23.16,4
-0.34,2.33,10.06,-1.07,-0.04,0.24,23.15,4
0.61,0.21,9.45,-2.52,-0.1,0.58,23.16,4
1.07,-2.4,8.3,-2.7,0.11,0.69,23.16,4
-0.93,-4.64,7.99,-2.42,0.22,0.75,23.17,4
-1.57,-6.51,5.31,-2.89,-0.02,0.38,23.16,4
-1.49,-9.24,2.41,-2.36,-0.04,0.19,23.17,4
-2.01,-9.89,0.08,-1.34,-0.01,0.19,23.18,4
-1.34,-9.28,-0.09,-0.79,0.07,-0.02,23.17,4
-2.09,-9.18,0.7,-1.17,0.28,0.1,23.19,4
-1.84,-9.99,-3.19,-1.06,0.35,0.49,23.18,4
-0.36,-9.06,-2.27,-1.21,0.86,0.25,23.17,4
-2.2,-8.1,-5.25,-2.34,1.4,0.43,23.17,4
-1.27,-5.52,-8.74,-3.41,1.93,-0.16,23.16,4
1.81,-1.44,-9.96,-3.09,1.5,0.06,23.18,4
2.7,1.5,-10.54,-2.91,0.94,-0.18,23.18,4
3.4,3.55,-9.26,-2.8,1.24,-0.14,23.18,4
3.92,7.02,-7.21,-3.0,1.14,-0.59,23.17,4
3.2,8.67,-3.59,-3.15,0.81,-0.52,23.17,4
4.3,9.65,1.0,-3.74,0.91,-0.66,23.19,4
1.79,8.97,4.59,-4.64,1.07,-1.1,23.18,4
0.05,4.78,7.62,-3.26,0.73,-0.86,23.17,4
-0.51,1.63,9.01,-2.58,0.23,-0.81,23.17,4
-1.24,-1.18,8.64,-1.95,0.33,-0.91,23.17,4
0.03,-3.88,7.62,-1.29,0.23,-0.61,23.17,4
-0.87,-3.54,8.41,0.5,-0.38,0.1,23.17,4
0.11,-2.11,6.93,3.53,-1.33,1.14,23.17,4
1.82,5.97,8.7,4.97,-1.17,0.64,23.18,4
1.33,9.99,5.85,4.48,-1.24,-0.01,23.18,4
1.49,9.74,1.15,4.02,-1.4,-0.4,23.17,4
1.09,9.25,-4.31,4.59,-1.04,-0.44,23.19,4
0.89,6.31,-8.32,4.24,-0.81,-0.24,23.19,4
0.05,2.17,-10.15,3.51,-0.83,-0.3,23.17,4
-0.78,-1.2,-10.87,1.97,-0.79,-0.29,23.19,4
-1.42,-3.56,-9.31,3.28,-0.3,-0.28,23.18,4
-1.8,-6.42,-7.44,1.27,-0.12,0.1,23.18,4
-1.64,-7.26,-8.51,0.72,-0.54,-0.41,23.19,4
-2.18,-8.0,-7.49,2.2,0.23,-0.27,23.18,4
-1.44,-8.92,-3.17,2.88,-0.02,-0.18,23.19,4
-1.42,-9.31,0.65,3.84,-0.06,-0.09,23.2,4
-1.4,-7.58,4.52,3.51,0.1,-0.29,23.2,4
-1.8,-5.28,6.85,2.82,0.03,0.32,23.19,4
-1.27,-2.17,8.93,2.86,-0.37,0.07,23.19,4
-0.03,-0.46,9.61,1.67,-0.19,0.08,23.2,4
-1.22,1.89,8.5,1.64,0.09,0.14,23.2,4
-0.76,3.18,9.75,0.59,-0.43,-0.0,23.21,4
0.46,1.73,9.21,-1.93,0.08,0.22,23.21,4
-0.42,0.3,9.18,-1.89,0.17,0.84,23.21,4
-1.08,-1.72,9.27,-2.09,0.09,0.85,23.2,4
-1.79,-4.04,7.99,-2.45,-0.06,0.62,23.2,4
-2.04,-6.43,5.81,-2.69,-0.19,0.21,23.21,4
-1.52,-8.05,4.25,-1.78,-0.29,0.06,23.19,4
-1.48,-9.13,2.6,-1.05,-0.08,0.22,23.21,4
-1.84,-8.9,2.03,-0.66,0.01,-0.15,23.2,4
-1.73,-9.4,1.2,-0.95,0.29,-0.17,23.19,4
-1.35,-9.98,-0.94,-0.82,0.14,0.32,23.21,4
-2.26,-10.73,-0.56,-0.91,-0.07,0.13,23.2,4
-0.63,-9.33,-1.37,-1.84,0.42,0.44,23.21,4
-1.85,-8.0,-3.81,-2.08,0.87,0.37,23.2,4
-2.04,-6.45,-6.59,-2.68,1.24,0.05,23.22,4
-0.91,-4.66,-9.15,-2.45,0.97,-0.13,23.22,4
0.12,-2.41,-10.51,-2.88,1.07,-0.07,23.21,4
1.82,1.08,-10.22,-2.87,1.03,-0.15,23.21,4
1.44,4.25,-10.28,-3.06,0.61,-0.39,23.22,4
1.87,6.68,-7.46,-2.93,0.3,-0.21,23.22,4
2.77,9.14,-5.05,-3.24,0.81,0.25,23.2,4
3.52,9.91,-0.56,-3.36,0.75,-0.39,23.21,4
