accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,category
0.01,0.07,8.95,0.01,-0.25,-0.52,21.76,0
-0.01,-0.43,9.46,-0.04,-0.17,-0.36,21.76,0
0.17,-0.16,9.24,0.09,-0.19,-0.27,21.76,0
0.77,0.26,9.31,0.16,-0.17,-0.23,21.76,0
0.86,-0.23,9.3,-0.06,-0.07,-0.23,21.75,0
0.12,-1.47,9.24,0.02,-0.03,-0.11,21.76,0
0.8,-0.87,9.65,0.01,-0.05,0.1,21.75,0
0.51,-0.72,9.5,-0.07,0.16,0.29,21.76,0
0.62,-0.11,9.46,-0.05,0.22,0.5,21.76,0
0.52,1.0,9.2,-0.02,0.15,0.56,21.75,0
0.18,0.96,9.01,-0.09,0.11,0.56,21.75,0
-0.11,0.71,9.08,-0.08,0.01,0.57,21.76,0
0.03,0.82,9.21,0.04,-0.0,0.47,21.76,0
-0.37,1.65,9.02,0.02,0.11,0.51,21.76,0
-0.43,2.61,8.74,-0.09,0.0,0.29,21.77,0
-0.52,2.38,9.08,0.07,-0.01,-0.18,21.77,0
-0.59,1.68,8.91,-0.06,-0.05,-0.45,21.77,0
-0.37,1.2,9.25,0.16,-0.12,-0.47,21.76,0
0.07,1.22,9.2,0.06,-0.14,-0.6,21.77,0
-0.23,0.31,9.15,0.06,-0.18,-0.62,21.77,0
-0.42,-0.34,9.19,-0.14,-0.1,-0.4,21.78,0
-0.19,-0.25,9.39,0.06,-0.11,-0.26,21.77,0
0.79,0.06,9.05,0.04,-0.1,-0.21,21.77,0
0.27,-0.6,9.17,-0.08,-0.08,-0.15,21.77,0
0.5,-0.72,9.58,-0.06,-0.12,-0.07,21.78,0
0.37,-1.0,9.31,0.02,0.02,-0.1,21.77,0
0.77,-0.89,9.21,0.07,0.01,0.06,21.78,0
-0.2,-0.78,9.02,0.03,0.05,0.3,21.76,0
0.24,0.36,9.56,0.04,0.04,0.55,21.76,0
0.33,0.99,9.21,0.07,0.1,0.65,21.76,0
-0.05,1.24,9.22,-0.19,0.13,0.64,21.76,0
-0.07,1.38,9.15,-0.23,0.11,0.53,21.76,0
-0.48,1.12,8.95,-0.05,-0.01,0.38,21.76,0
-0.49,1.53,9.14,0.04,-0.08,0.18,21.77,0
-0.24,1.97,9.38,0.08,-0.05,-0.15,21.77,0
-0.59,1.31,9.17,0.09,-0.02,-0.43,21.77,0
-0.48,0.92,8.81,0.08,-0.2,-0.5,21.77,0
0.11,0.63,9.46,0.0,-0.17,-0.51,21.78,0
0.17,0.33,9.49,0.01,-0.08,-0.52,21.78,0
-0.29,-0.21,8.89,-0.09,-0.03,-0.48,21.78,0
0.32,-0.5,9.21,-0.12,-0.12,-0.29,21.77,0
-0.15,-0.78,9.31,-0.11,-0.09,-0.19,21.77,0
0.51,-0.63,9.3,-0.08,-0.06,-0.17,21.77,0
0.27,-1.38,9.25,0.04,-0.02,-0.09,21.76,0
0.18,-1.44,9.24,0.12,-0.07,0.06,21.77,0
0.36,-1.27,9.47,0.11,0.02,0.15,21.77,0
-0.18,-0.92,9.22,0.19,-0.01,0.31,21.78,0
0.1,0.77,9.26,0.14,0.11,0.45,21.77,0
-0.2,1.2,8.83,-0.04,0.12,0.39,21.77,0
-0.41,0.64,9.22,-0.22,0.0,0.49,21.77,0
-0.08,1.0,9.2,-0.04,0.07,0.51,21.77,0
-0.54,1.07,8.82,-0.08,-0.01,0.43,21.78,0
-0.45,0.95,9.19,-0.3,0.01,0.42,21.79,0
-0.58,1.93,9.28,-0.02,-0.01,0.21,21.77,0
-0.43,2.23,9.19,0.1,0.03,-0.31,21.78,0
-0.41,1.41,9.08,0.12,0.09,-0.52,21.78,0
-0.76,0.82,8.68,0.03,-0.08,-0.65,21.78,0
-0.53,-0.01,9.3,-0.05,-0.18,-0.63,21.79,0
-0.41,-0.15,9.13,0.05,-0.18,-0.52,21.78,0
0.02,0.23,9.0,0.1,-0.19,-0.31,21.79,0
0.27,-0.07,9.55,-0.05,-0.15,-0.28,21.79,0
0.37,-0.69,9.42,-0.11,-0.12,-0.1,21.79,0
0.94,-1.33,9.34,-0.04,-0.17,-0.05,21.79,0
0.29,-1.4,9.44,0.0,-0.04,0.06,21.78,0
0.86,-0.65,9.62,0.07,0.01,0.15,21.78,0
-0.02,-0.99,9.14,-0.02,0.04,0.31,21.78,0
0.54,-0.1,9.2,-0.02,0.06,0.43,21.78,0
0.36,0.53,9.01,-0.04,0.06,0.51,21.78,0
0.21,0.23,9.42,0.12,-0.05,0.47,21.77,0
0.37,0.82,9.24,0.1,-0.04,0.35,21.78,0
-0.01,1.19,9.14,-0.03,0.01,0.44,21.79,0
0.01,1.26,9.17,-0.07,0.02,0.34,21.78,0
-0.33,1.5,9.17,-0.05,0.05,0.25,21.78,0
-0.34,2.08,9.17,0.12,-0.02,-0.13,21.78,0
-0.5,1.24,9.25,0.01,-0.04,-0.45,21.79,0
-0.28,0.8,9.03,0.0,-0.02,-0.61,21.79,0
-0.19,0.33,8.93,0.08,-0.26,-0.6,21.79,0
0.43,-0.18,9.54,0.08,-0.15,-0.67,21.79,0
-0.13,-0.59,9.24,0.24,-0.14,-0.38,21.79,0
0.09,0.17,8.83,0.05,-0.15,-0.25,21.78,0
0.12,-0.05,9.04,-0.12,-0.11,-0.17,21.78,0
0.74,-0.13,9.5,-0.16,-0.15,-0.14,21.78,0
0.67,-0.36,9.24,-0.06,-0.14,-0.11,21.79,0
0.8,-1.2,9.13,-0.01,-0.1,-0.11,21.79,0
0.5,-1.84,9.37,-0.02,-0.05,-0.0,21.8,0
0.92,-2.0,9.34,-0.04,0.1,0.14,21.8,0
0.6,-0.84,9.31,0.05,-0.0,0.37,21.79,0
0.76,-0.05,9.01,0.16,-0.02,0.51,21.8,0
0.34,0.21,9.22,-0.12,0.05,0.62,21.8,0
0.41,0.33,9.39,-0.05,0.07,0.68,21.8,0
0.06,0.92,9.0,-0.0,-0.03,0.6,21.79,0
0.19,1.47,9.29,-0.22,0.04,0.49,21.79,0
-0.16,1.5,9.21,-0.14,0.13,0.15,21.79,0
-0.36,1.31,8.88,0.02,0.1,-0.13,21.78,0
-0.24,1.07,9.33,0.15,0.06,-0.4,21.8,0
-0.44,0.42,8.95,-0.07,-0.05,-0.58,21.8,0
-0.11,-0.55,9.27,0.05,-0.16,-0.52,21.79,0
0.3,-0.8,9.54,0.21,-0.18,-0.5,21.79,0
0.32,-0.25,9.1,0.21,-0.17,-0.43,21.79,0
0.25,-0.2,9.37,0.07,-0.14,-0.28,21.79,0
0.39,-0.02,9.12,-0.04,-0.09,-0.17,21.8,0
0.57,-0.21,9.13,-0.05,-0.09,-0.17,21.79,0
0.76,-1.17,9.21,0.0,-0.13,-0.17,21.79,0
0.29,-1.84,9.57,0.05,-0.04,-0.02,21.79,0
1.13,-1.17,9.51,0.03,0.03,0.27,21.81,0
0.66,-0.36,9.29,0.09,-0.03,0.42,21.79,0
0.94,0.26,9.19,0.13,-0.03,0.45,21.79,0
0.59,0.32,9.15,0.06,0.09,0.58,21.79,0
0.34,0.84,8.98,0.13,0.01,0.64,21.8,0
0.27,1.1,9.04,-0.03,0.03,0.62,21.8,0
0.29,1.52,9.22,-0.1,-0.03,0.59,21.79,0
0.24,2.34,9.11,-0.12,0.11,0.33,21.79,0
-0.14,2.18,8.95,0.08,0.0,-0.17,21.8,0
-0.43,1.48,8.98,0.14,-0.07,-0.5,21.79,0
-0.34,0.96,9.21,0.19,-0.04,-0.59,21.8,0
-0.29,0.48,9.42,0.13,-0.1,-0.53,21.8,0
0.19,0.63,9.32,0.1,-0.11,-0.51,21.79,0
-0.48,0.06,8.92,-0.03,-0.12,-0.45,21.79,0
0.52,0.06,9.45,-0.02,-0.22,-0.35,21.8,0
0.37,0.06,9.11,-0.13,-0.16,-0.22,21.8,0
0.78,-0.02,9.48,-0.22,-0.09,-0.17,21.8,0
0.7,-1.3,9.19,-0.18,-0.07,-0.12,21.8,0
0.17,-1.67,9.24,0.01,-0.1,0.03,21.8,0
0.69,-1.03,9.51,0.0,0.05,0.13,21.8,0
0.69,-0.91,9.26,0.02,0.05,0.23,21.8,0
0.46,-0.3,8.98,0.02,0.01,0.34,21.8,0
0.67,0.19,9.16,-0.03,0.0,0.34,21.8,0
0.14,0.02,9.49,-0.08,0.04,0.44,21.8,0
0.22,0.42,9.45,0.16,0.02,0.58,21.81,0
0.15,1.03,9.04,0.11,0.0,0.51,21.8,0
-0.11,1.01,8.99,-0.11,0.01,0.45,21.79,0
-0.04,1.66,9.19,-0.11,-0.06,0.3,21.8,0
-0.13,2.13,8.95,0.05,0.01,-0.12,21.81,0
0.03,1.37,9.33,0.11,-0.04,-0.42,21.81,0
-0.18,0.69,8.89,0.16,-0.06,-0.5,21.8,0
0.1,0.45,9.41,-0.05,-0.17,-0.5,21.8,0
0.49,0.27,9.55,0.05,-0.04,-0.43,21.82,0
0.1,0.15,9.31,0.07,-0.14,-0.38,21.8,0
0.42,0.15,9.28,0.0,-0.13,-0.35,21.82,0
0.5,0.22,9.37,-0.01,-0.1,-0.37,21.81,0
0.64,0.0,9.07,0.0,-0.15,-0.28,21.81,0
0.77,-0.82,9.18,0.14,-0.28,-0.17,21.81,0
0.93,-1.37,9.78,0.04,-0.09,-0.09,21.81,0
1.29,-0.85,9.58,0.12,-0.03,0.04,21.82,0
0.6,-0.72,9.37,0.03,0.16,0.22,21.82,0
0.77,0.09,9.14,0.05,0.04,0.34,21.82,0
0.37,0.42,9.26,-0.07,0.14,0.46,21.81,0
0.09,0.54,9.28,-0.11,0.1,0.56,21.81,0
-0.05,0.62,9.11,-0.07,0.09,0.63,21.82,0
-0.07,1.66,8.91,-0.06,0.01,0.64,21.82,0
-0.16,1.66,9.38,-0.19,0.01,0.45,21.83,0
-0.45,1.68,9.19,-0.06,-0.01,0.11,21.81,0
-0.4,1.71,9.08,0.06,0.06,-0.22,21.82,0
-0.6,1.25,8.96,0.15,-0.03,-0.41,21.82,0
-0.26,1.0,9.27,0.2,-0.15,-0.49,21.82,0
-0.19,0.44,9.17,-0.08,-0.09,-0.5,21.82,0
-0.18,0.1,9.0,0.01,-0.1,-0.46,21.83,0
0.0,0.34,9.17,0.07,-0.2,-0.3,21.82,0
0.19,0.1,9.35,-0.02,-0.22,-0.15,21.82,0
0.8,0.18,9.42,-0.03,-0.19,-0.11,21.83,0
1.14,0.14,9.41,0.01,-0.22,-0.12,21.83,0
1.53,-0.64,9.62,-0.04,-0.09,-0.13,21.83,0
0.84,-0.58,9.53,0.06,-0.05,0.02,21.82,0
0.92,-0.24,9.33,0.03,0.12,0.05,21.82,0
0.41,-0.4,9.09,-0.09,0.13,0.24,21.82,0
0.73,0.51,9.07,-0.2,0.08,0.51,21.83,0
0.41,0.3,9.72,-0.06,0.0,0.42,21.83,0
0.49,0.86,9.18,0.11,0.03,0.37,21.83,0
0.09,1.02,9.03,0.02,0.04,0.39,21.83,0
0.09,1.05,9.03,-0.09,0.06,0.4,21.83,0
0.01,0.63,9.26,-0.15,0.04,0.33,21.82,0
-0.56,1.42,8.97,-0.05,-0.01,0.28,21.83,0
-0.24,1.89,9.29,0.09,-0.02,-0.07,21.84,0
-0.45,1.45,9.22,0.16,0.01,-0.33,21.83,0
0.03,1.38,9.3,0.23,-0.09,-0.33,21.83,0
-0.81,0.87,8.9,-0.03,-0.04,-0.55,21.84,0
-0.08,0.29,8.95,-0.06,-0.24,-0.53,21.84,0
0.45,-0.02,9.71,-0.04,-0.23,-0.59,21.84,0
0.14,0.08,9.05,-0.0,-0.23,-0.43,21.84,0
0.57,-0.61,8.94,-0.12,-0.24,-0.31,21.83,0
0.72,-0.77,9.3,-0.07,-0.2,-0.16,21.83,0
1.35,-0.9,9.44,0.05,-0.2,-0.05,21.83,0
1.3,-1.49,9.63,0.01,-0.05,-0.03,21.84,0
1.6,-1.1,9.57,0.1,0.05,0.07,21.84,0
0.53,-0.79,9.02,0.07,0.14,0.32,21.85,0
0.63,0.06,9.12,0.05,0.16,0.56,21.84,0
0.38,0.56,9.49,-0.04,0.03,0.56,21.84,0
0.4,0.49,9.33,0.03,-0.02,0.49,21.84,0
0.29,0.93,9.17,0.01,-0.02,0.43,21.84,0
0.2,1.39,9.13,-0.11,0.02,0.41,21.83,0
0.01,1.85,9.12,-0.06,0.05,0.27,21.84,0
-0.08,1.91,9.06,0.14,-0.0,-0.13,21.84,0
-0.11,1.34,9.14,0.11,0.0,-0.46,21.84,0
-0.03,1.28,9.02,0.23,-0.09,-0.48,21.84,0
-0.15,0.71,9.19,0.11,-0.13,-0.53,21.84,0
0.03,0.58,9.34,0.13,-0.17,-0.52,21.84,0
-0.06,0.43,9.08,0.06,-0.19,-0.42,21.84,0
0.49,0.24,9.22,0.01,-0.23,-0.24,21.84,0
0.61,-0.39,9.47,-0.1,-0.17,-0.12,21.84,0
1.11,-0.4,9.25,0.13,-0.24,-0.01,21.85,0
1.22,-0.33,9.73,0.01,-0.15,-0.03,21.84,0
0.81,-0.85,9.59,-0.0,-0.0,0.02,21.85,0
1.31,-0.64,9.68,0.05,0.07,-0.02,21.84,0
0.82,-0.3,9.25,0.0,0.18,0.15,21.85,0
0.34,-0.03,9.1,0.0,0.13,0.33,21.84,0
0.22,0.22,9.23,-0.12,0.11,0.41,21.84,0
0.2,1.0,9.01,-0.01,0.07,0.65,21.84,0
0.17,1.85,8.97,0.11,-0.04,0.53,21.84,0
0.21,2.1,9.09,-0.05,0.01,0.42,21.85,0
-0.06,1.99,9.12,-0.07,0.02,0.32,21.85,0
0.03,2.48,9.08,0.07,-0.01,0.0,21.85,0
-0.32,2.05,9.17,0.05,-0.06,-0.32,21.84,0
0.08,1.45,9.33,0.14,-0.08,-0.53,21.85,0
-0.13,1.32,8.99,0.07,0.01,-0.52,21.85,0
0.35,1.03,8.97,-0.0,-0.2,-0.58,21.84,0
-0.15,-0.22,9.23,0.14,-0.27,-0.52,21.85,0
0.43,0.58,9.04,0.12,-0.24,-0.31,21.85,0
0.22,0.43,9.54,-0.09,-0.06,-0.22,21.85,0
0.9,0.6,9.19,-0.05,-0.12,-0.23,21.85,0
0.72,-0.25,9.27,0.03,-0.19,-0.19,21.85,0
0.98,-0.68,9.52,-0.02,-0.1,-0.1,21.86,0
0.95,-0.48,9.62,0.05,-0.05,0.06,21.85,0
0.75,-0.18,9.38,-0.03,0.12,0.18,21.86,0
0.7,0.12,9.16,-0.08,0.15,0.26,21.86,0
-0.05,0.28,9.19,-0.02,0.03,0.44,21.86,0
0.51,1.57,9.08,-0.04,0.0,0.55,21.86,0
0.1,0.73,9.46,-0.11,0.1,0.53,21.86,0
0.15,1.09,9.26,0.1,0.07,0.56,21.86,0
0.01,1.98,8.98,0.01,0.12,0.58,21.85,0
-0.26,2.6,8.74,-0.2,0.05,0.25,21.84,0
-0.28,1.97,9.34,-0.01,0.04,-0.11,21.85,0
-0.2,1.99,8.98,0.07,-0.01,-0.31,21.85,0
-0.46,1.29,9.12,0.15,-0.02,-0.49,21.85,0
-0.51,0.67,8.79,-0.07,-0.17,-0.51,21.85,0
-0.16,-0.07,9.19,-0.11,-0.21,-0.39,21.87,0
0.25,0.06,9.39,0.22,-0.26,-0.11,21.86,0
0.04,0.28,9.23,-0.02,-0.13,-0.08,21.86,0
0.57,0.18,9.5,-0.07,-0.21,-0.02,21.85,0
1.1,0.0,9.17,-0.03,-0.13,-0.1,21.86,0
0.74,-1.09,9.22,-0.02,-0.07,-0.19,21.85,0
1.0,-0.06,9.54,0.15,-0.19,-0.12,21.86,0
0.86,-0.36,9.53,-0.02,0.03,-0.01,21.87,0
0.4,-0.11,9.4,0.07,0.03,0.11,21.87,0
0.71,0.38,9.31,-0.05,0.13,0.19,21.87,0
0.08,0.27,8.92,-0.01,0.07,0.4,21.88,0
0.16,0.65,9.15,-0.01,0.0,0.46,21.86,0
0.03,1.11,9.17,0.05,0.02,0.52,21.86,0
-0.05,1.62,8.83,-0.06,0.01,0.37,21.86,0
-0.16,1.32,9.16,-0.13,-0.06,0.21,21.87,0
-0.17,1.59,9.24,0.1,-0.05,0.05,21.86,0
-0.23,1.47,9.19,0.07,0.07,-0.19,21.86,0
-0.51,1.07,9.05,0.17,0.05,-0.31,21.88,0
-0.44,1.0,8.88,0.07,-0.12,-0.49,21.87,0
0.05,0.71,9.5,0.1,-0.25,-0.44,21.87,0
0.19,0.64,9.44,0.07,-0.17,-0.41,21.87,0
0.12,0.52,9.12,0.1,-0.22,-0.36,21.86,0
0.15,0.52,9.06,0.06,-0.22,-0.19,21.86,0
0.75,0.58,9.49,-0.03,-0.2,-0.12,21.87,0
1.16,0.1,9.58,-0.08,-0.08,-0.09,21.87,0
1.1,-0.67,9.02,0.0,-0.07,-0.11,21.87,0
0.47,-0.81,9.17,0.03,-0.07,-0.0,21.88,0
0.87,-0.42,9.57,-0.11,0.09,0.04,21.88,0
0.78,-0.36,9.35,-0.01,0.08,0.25,21.88,0
0.33,0.3,9.09,0.03,0.12,0.48,21.88,0
0.01,0.94,9.35,-0.1,0.18,0.56,21.88,0
0.03,0.58,9.23,-0.07,0.08,0.51,21.87,0
-0.08,0.99,9.0,-0.11,0.09,0.58,21.87,0
-0.08,1.33,9.02,-0.09,-0.09,0.53,21.87,0
-0.38,1.44,9.15,-0.17,-0.03,0.41,21.87,0
-0.35,2.41,9.29,0.05,0.02,0.05,21.88,0
-0.57,1.81,8.68,0.27,0.02,-0.29,21.87,0
-0.3,1.3,9.36,0.03,-0.15,-0.42,21.88,0
-0.18,0.71,9.45,0.14,-0.25,-0.48,21.88,0
0.57,0.54,9.35,0.09,-0.19,-0.5,21.88,0
0.3,0.12,9.42,0.04,-0.11,-0.44,21.89,0
0.33,0.36,9.09,-0.01,-0.14,-0.34,21.88,0
0.57,0.57,9.11,-0.03,-0.16,-0.4,21.88,0
0.37,0.26,9.32,-0.07,-0.14,-0.33,21.88,0
0.61,0.37,9.31,-0.1,-0.14,-0.21,21.88,0
0.82,-0.69,9.41,-0.03,-0.11,-0.12,21.88,0
0.56,-0.82,8.81,0.1,-0.07,-0.07,21.88,0
0.82,-1.41,9.48,-0.01,0.06,0.1,21.87,0
0.35,-1.52,9.28,-0.04,0.22,0.28,21.88,0
0.7,0.26,9.22,0.11,0.16,0.62,21.87,0
0.02,0.91,9.29,0.06,0.24,0.67,21.87,0
0.31,1.07,9.21,-0.07,0.2,0.6,21.87,0
-0.28,1.29,8.98,-0.24,0.22,0.63,21.89,0
-0.14,1.63,8.94,-0.21,0.01,0.59,21.88,0
-0.52,1.76,9.02,-0.05,-0.01,0.36,21.88,0
-0.43,2.35,9.25,0.09,0.0,0.01,21.89,0
-0.41,2.04,8.95,0.02,0.04,-0.32,21.88,0
-0.39,2.07,8.82,0.11,-0.1,-0.6,21.88,0
-0.47,0.96,9.33,-0.07,-0.18,-0.63,21.89,0
0.11,0.58,9.37,0.04,-0.14,-0.57,21.89,0
0.52,0.36,9.25,-0.11,-0.16,-0.43,21.89,0
0.16,-0.17,9.42,-0.14,-0.07,-0.35,21.88,0
0.43,-0.43,9.14,-0.03,0.01,-0.33,21.88,0
0.47,-0.43,8.62,0.14,-0.27,-0.26,21.89,0
0.67,-1.4,9.63,0.03,-0.14,-0.09,21.89,0
0.52,-0.93,9.54,0.03,-0.02,0.08,21.89,0
0.7,-0.85,9.39,0.0,0.08,0.1,21.89,0
0.43,-0.68,9.19,0.06,0.08,0.29,21.89,0
0.33,-0.09,9.45,0.12,0.08,0.57,21.89,0
0.18,0.98,9.27,0.0,0.12,0.68,21.89,0
-0.15,1.17,9.05,-0.13,0.18,0.73,21.9,0
-0.51,0.98,9.09,-0.13,0.11,0.64,21.89,0
-0.82,1.29,8.76,-0.13,-0.04,0.53,21.89,0
-0.6,1.59,9.36,-0.1,-0.04,0.42,21.89,0
-0.46,2.27,9.2,-0.03,0.03,0.14,21.89,0
-0.65,1.91,8.84,0.04,0.05,-0.26,21.89,0
-0.78,1.82,8.8,0.23,-0.04,-0.43,21.9,0
-0.2,1.48,9.29,0.18,-0.19,-0.74,21.9,0
-0.2,0.63,9.17,0.09,-0.23,-0.66,21.9,0
0.01,0.12,8.97,0.05,-0.2,-0.55,21.89,0
-0.25,0.06,9.47,-0.03,-0.2,-0.29,21.89,0
0.24,0.26,9.6,0.03,-0.17,-0.22,21.9,0
0.52,0.29,9.36,-0.03,-0.12,-0.18,21.89,0
0.27,-0.28,9.05,-0.02,-0.11,-0.11,21.9,0
0.83,-0.74,9.28,-0.02,-0.11,-0.08,21.9,0
0.69,-0.4,9.92,0.13,-0.08,0.03,21.91,0
-0.02,-0.7,9.6,-0.06,0.16,0.1,21.91,0
0.19,-0.32,9.11,-0.01,0.13,0.3,21.89,0
0.17,0.32,8.95,-0.06,0.03,0.43,21.9,0
-0.28,0.37,9.4,-0.08,0.01,0.6,21.9,0
-0.07,0.92,9.42,-0.05,0.05,0.67,21.89,0
-0.09,1.19,9.07,-0.13,0.14,0.63,21.89,0
-0.52,1.59,8.67,-0.14,0.07,0.56,21.89,0
-0.57,1.81,9.06,-0.07,-0.03,0.32,21.9,0
-0.42,2.48,9.02,0.13,-0.06,-0.06,21.89,0
-0.51,1.83,9.49,0.19,0.02,-0.41,21.89,0
-0.44,1.96,8.71,0.24,-0.07,-0.63,21.9,0
-0.69,0.53,9.24,0.0,-0.17,-0.6,21.91,0
0.01,0.41,9.34,0.02,-0.21,-0.51,21.9,0
-0.42,0.1,9.1,-0.0,-0.17,-0.38,21.9,0
-0.28,0.25,9.2,0.05,-0.12,-0.23,21.9,0
0.04,0.26,9.39,0.01,-0.12,-0.14,21.9,0
0.28,0.42,9.4,0.04,-0.17,-0.11,21.9,0
0.39,0.33,9.22,0.01,-0.09,-0.13,21.9,0
0.42,-0.34,9.09,0.01,-0.13,-0.07,21.9,0
0.15,-0.96,9.56,-0.03,-0.02,0.02,21.91,0
0.4,-0.59,9.23,-0.19,0.15,0.04,21.9,0
0.56,-0.18,9.18,-0.19,0.11,0.18,21.88,0
-0.16,-0.04,9.14,-0.16,0.04,0.42,21.89,0
0.19,0.64,9.35,-0.01,-0.07,0.51,21.9,0
-0.02,0.32,9.45,0.02,0.02,0.53,21.9,0
-0.2,0.88,9.22,0.07,-0.03,0.58,21.9,0
-0.08,1.2,8.98,-0.06,0.01,0.45,21.9,0
-0.25,1.32,9.04,-0.09,-0.07,0.39,21.91,0
-0.19,1.66,9.26,-0.04,-0.01,0.17,21.91,0
-0.33,1.96,9.1,0.03,0.03,-0.04,21.9,0
-0.75,1.05,9.22,0.15,0.07,-0.14,21.9,0
-0.54,0.9,9.22,0.06,0.04,-0.55,21.92,0
-0.63,0.1,9.12,0.04,-0.04,-0.54,21.91,0
-1.18,-0.72,9.31,0.06,-0.16,-0.55,21.91,0
0.21,0.28,9.42,0.08,-0.16,-0.51,21.92,0
-0.2,-0.16,9.19,0.03,-0.11,-0.42,21.91,0
-0.6,-0.38,8.81,-0.12,0.06,-0.26,21.92,0
-0.18,-0.87,9.23,-0.03,-0.09,-0.19,21.92,0
0.12,-0.81,9.31,-0.0,-0.21,-0.13,21.91,0
0.27,-1.13,9.43,0.04,-0.1,-0.11,21.92,0
0.84,-0.59,9.79,0.28,-0.09,0.04,21.91,0
0.2,-0.42,9.16,0.1,0.14,0.1,21.91,0
-0.18,-0.3,9.17,0.01,0.2,0.24,21.9,0
-0.31,0.57,8.87,0.14,0.01,0.4,21.92,0
-0.22,0.85,9.08,0.13,-0.1,0.58,21.92,0
-0.14,0.73,9.39,-0.08,-0.04,0.55,21.91,0
0.0,1.33,9.21,-0.07,0.01,0.55,21.92,0
-0.09,2.14,8.85,-0.19,-0.02,0.58,21.91,0
-0.24,1.81,9.5,-0.1,-0.05,0.28,21.91,0
0.03,2.52,9.18,0.1,0.07,-0.04,21.91,0
-0.23,1.85,9.09,0.06,0.11,-0.34,21.91,0
-0.35,1.29,8.83,0.04,0.07,-0.44,21.92,0
-0.45,0.79,9.07,0.18,-0.22,-0.43,21.92,0
-0.5,0.45,9.5,0.06,-0.12,-0.54,21.92,0
-0.27,0.24,9.51,0.11,-0.12,-0.45,21.92,0
-0.02,0.14,9.05,0.0,-0.17,-0.28,21.92,0
0.12,0.49,9.08,-0.02,-0.2,-0.33,21.91,0
0.07,0.33,9.13,-0.01,-0.24,-0.27,21.91,0
0.64,-0.67,9.22,-0.08,-0.32,-0.06,21.91,0
0.41,-1.6,9.78,-0.01,-0.07,0.0,21.92,0
1.17,-0.59,9.67,0.01,0.04,0.05,21.92,0
-0.03,-0.84,9.36,0.04,0.14,0.06,21.92,0
-0.19,0.34,8.85,0.05,0.02,0.27,21.92,0
0.08,0.8,9.21,-0.02,-0.0,0.27,21.92,0
-0.05,0.74,9.35,-0.11,0.16,0.28,21.92,0
-0.43,0.43,9.34,-0.07,0.2,0.55,21.92,0
-0.52,1.22,8.86,-0.04,0.06,0.61,21.92,0
-0.24,1.31,9.0,-0.19,-0.03,0.46,21.92,0
-0.54,1.96,9.31,-0.13,0.0,0.35,21.92,0
-0.45,2.39,9.15,0.07,0.07,-0.04,21.92,0
-0.72,1.54,8.98,0.17,-0.08,-0.22,21.92,0
-0.37,1.7,9.01,0.2,-0.07,-0.47,21.93,0
-0.47,0.71,9.09,-0.06,-0.05,-0.55,21.94,0
-0.51,0.08,8.94,0.09,-0.19,-0.54,21.93,0
-0.64,-0.39,9.47,0.08,-0.22,-0.38,21.93,0
-0.0,0.73,9.39,0.05,-0.07,-0.2,21.93,0
-0.04,0.7,9.02,0.1,-0.21,-0.2,21.92,0
0.32,0.35,9.23,-0.06,-0.12,-0.15,21.93,0
0.5,-0.5,9.26,0.01,-0.07,-0.08,21.94,0
0.25,-0.71,9.19,-0.03,-0.08,-0.03,21.94,0
0.73,-0.1,9.78,-0.15,0.08,0.04,21.93,0
0.37,-0.25,9.33,-0.12,0.11,0.17,21.93,0
-0.07,-0.06,9.12,-0.2,0.04,0.38,21.94,0
0.09,0.66,9.13,-0.07,0.01,0.55,21.94,0
-0.13,0.6,9.5,0.01,0.03,0.43,21.94,0
-0.09,0.84,9.15,-0.07,0.02,0.45,21.94,0
-0.06,0.79,9.26,-0.18,0.0,0.46,21.93,0
-0.28,0.69,8.98,-0.06,-0.06,0.39,21.93,0
-0.33,1.34,9.05,-0.04,0.01,0.49,21.93,0
-0.46,1.86,9.2,0.02,0.02,0.22,21.92,0
-0.53,1.63,9.01,0.01,0.03,-0.18,21.93,0
-0.49,1.36,9.31,0.25,0.01,-0.47,21.94,0
-0.25,0.73,9.41,0.06,0.01,-0.8,21.94,0
-0.38,-0.02,9.11,-0.01,-0.01,-0.61,21.93,0
-0.53,-0.46,9.26,-0.08,-0.11,-0.49,21.93,0
-0.3,-0.22,9.22,0.11,-0.2,-0.25,21.93,0
-0.12,-0.07,9.06,0.0,-0.29,-0.23,21.93,0
0.49,-0.56,9.51,-0.07,-0.22,-0.15,21.94,0
0.54,-1.26,9.4,-0.05,-0.07,-0.1,21.93,0
0.23,-1.11,9.22,0.04,-0.07,-0.03,21.93,0
0.22,-1.0,9.4,-0.05,0.09,0.06,21.93,0
-0.21,-0.9,8.93,-0.08,0.12,0.16,21.93,0
-0.01,-0.28,9.22,0.05,-0.08,0.31,21.93,0
-0.01,0.15,9.1,-0.01,0.06,0.5,21.94,0
-0.25,0.36,9.33,-0.01,0.04,0.51,21.93,0
-0.08,0.71,9.3,-0.01,0.06,0.52,21.93,0
-0.39,0.85,8.95,-0.18,0.04,0.52,21.94,0
-0.43,0.77,9.23,-0.16,-0.03,0.42,21.94,0
-0.61,1.67,9.23,-0.03,0.01,0.17,21.94,0
-0.56,1.55,9.03,0.09,0.07,-0.1,21.94,0
-0.92,0.4,8.89,0.09,-0.05,-0.4,21.94,0
